method,metric_type,class,anchor_class,time_index,mean,std,median,q1,q3
methodA,off_axis_ratio,ambiguous,,18,1.1206748353110418,0.2145533762345666,1.1240648031234741,0.9918034374713898,1.2692019939422607
methodA,off_axis_ratio,ambiguous,,19,1.1063079767756991,0.23278305404262345,1.081757664680481,0.9769592881202698,1.2987646460533142
methodA,off_axis_ratio,polite,,0,0.0,0.0,0.0,0.0,0.0
methodA,off_axis_ratio,polite,,1,0.38648756866048023,0.14782576846347234,0.34334859251976013,0.2951802611351013,0.4671440124511719
methodA,off_axis_ratio,polite,,2,0.5224689423311047,0.17586753578163258,0.49904370307922363,0.43321493268013,0.6093961000442505
methodA,off_axis_ratio,polite,,3,0.6384932507828969,0.21439196991990622,0.5997416377067566,0.45793482661247253,0.7736147046089172
methodA,off_axis_ratio,polite,,4,0.6981216465554586,0.20590100293566962,0.67472243309021,0.5515162348747253,0.8696199655532837
methodA,off_axis_ratio,polite,,5,0.7838157059215918,0.20781938344222423,0.7687567472457886,0.631837785243988,0.9315852522850037
methodA,off_axis_ratio,polite,,6,0.8100569320888054,0.19610705722028732,0.8042376637458801,0.6730965375900269,0.9530424475669861
methodA,off_axis_ratio,polite,,7,0.8632547128491286,0.20405368368104476,0.8166402578353882,0.7140207290649414,0.9949501752853394
methodA,off_axis_ratio,polite,,8,0.8842750453367466,0.21696179228555967,0.821466326713562,0.7580701112747192,1.0085524320602417
methodA,off_axis_ratio,polite,,9,0.9276880025863647,0.2351716505976866,0.9276787042617798,0.7731491923332214,1.045969843864441
methodA,off_axis_ratio,polite,,10,0.9508656408728623,0.23728170693208483,0.9418807625770569,0.7990251779556274,1.0929244756698608
methodA,off_axis_ratio,polite,,11,0.9793600701704258,0.23655968324791388,0.9566348791122437,0.8410623669624329,1.1052254438400269
methodA,off_axis_ratio,polite,,12,1.0052855756224655,0.24501200902774828,0.9368592500686646,0.8296889662742615,1.1755672693252563
methodA,off_axis_ratio,polite,,13,1.01647502038537,0.26042434153086247,0.9392059445381165,0.8071157932281494,1.231656551361084
methodA,off_axis_ratio,polite,,14,1.0297706258006212,0.2515375126908229,1.0075715780258179,0.8211569786071777,1.1760834455490112
methodA,off_axis_ratio,polite,,15,1.022772005418452,0.23051242933943597,0.9912096858024597,0.8304843902587891,1.2140333652496338
methodA,off_axis_ratio,polite,,16,1.0323625977446393,0.23819947063509075,1.0013023614883423,0.8403483033180237,1.2456570863723755
methodA,off_axis_ratio,polite,,17,1.0210717262291327,0.23467757662794111,1.0305323600769043,0.807977557182312,1.221117615699768
methodA,off_axis_ratio,polite,,18,0.9974131249799961,0.24692575168991704,1.024147391319275,0.7681686878204346,1.1699780225753784
methodA,off_axis_ratio,polite,,19,1.009238238014826,0.2328064009543117,0.9586213827133179,0.8621008396148682,1.1928831338882446
methodA,off_axis_ratio,truesmile,,0,0.0,0.0,0.0,0.0,0.0
methodA,off_axis_ratio,truesmile,,1,0.7885469049215317,0.17691821436467597,0.807660847902298,0.7557338327169418,0.8696752488613129
methodA,off_axis_ratio,truesmile,,2,1.0477205713589985,0.1976173029257518,1.0378385186195374,1.0264292657375336,1.1409598290920258
methodA,off_axis_ratio,truesmile,,3,1.1285986999670665,0.22557689247706506,1.196060299873352,1.0936441719532013,1.2952444553375244
methodA,off_axis_ratio,truesmile,,4,1.2429412404696147,0.20120878716653975,1.253408432006836,1.2284680902957916,1.346372276544571
methodA,off_axis_ratio,truesmile,,5,1.2591537435849507,0.2437403752595189,1.269895076751709,1.2101050913333893,1.343840330839157
methodA,off_axis_ratio,truesmile,,6,1.2786169946193695,0.24285394951335343,1.2838643789291382,1.2045002281665802,1.3909805417060852
methodA,off_axis_ratio,truesmile,,7,1.2624340156714122,0.2713580692336006,1.2964026927947998,1.1101533472537994,1.418302446603775
methodA,off_axis_ratio,truesmile,,8,1.2742395301659901,0.26328247946260497,1.2714536786079407,1.1361722350120544,1.4621931910514832
methodA,off_axis_ratio,truesmile,,9,1.2139532665411632,0.24020174401495445,1.2811440825462341,1.1600029170513153,1.3795093595981598
methodA,off_axis_ratio,truesmile,,10,1.1780229210853577,0.21444103299844694,1.2547595500946045,1.0908660590648651,1.3351760804653168
methodA,off_axis_ratio,truesmile,,11,1.1912925243377686,0.22179906447819353,1.24157053232193,1.1412465274333954,1.3595487475395203
methodA,off_axis_ratio,truesmile,,12,1.1919296284516652,0.20264508163548728,1.2640820741653442,1.0513980984687805,1.3650895059108734
methodA,off_axis_ratio,truesmile,,13,1.2420011560122173,0.1934701465845411,1.2089487314224243,1.095091074705124,1.3647111654281616
methodA,off_axis_ratio,truesmile,,14,1.2965218027432759,0.1915473740460937,1.2433807253837585,1.1400435268878937,1.3879857659339905
methodA,off_axis_ratio,truesmile,,15,1.2830208539962769,0.19192972158022764,1.215719759464264,1.1504375636577606,1.3472095131874084
methodA,off_axis_ratio,truesmile,,16,1.2704934279123943,0.2347068872193387,1.2057369351387024,1.098213106393814,1.3252971768379211
methodA,off_axis_ratio,truesmile,,17,1.3200435042381287,0.19648924531755835,1.307452917098999,1.162316620349884,1.4137611985206604
methodA,off_axis_ratio,truesmile,,18,1.2131624420483906,0.12850488848251754,1.1574384570121765,1.1193785965442657,1.2825172245502472
methodA,off_axis_ratio,truesmile,,19,1.2213587760925293,0.0822809765611763,1.2001628279685974,1.1677305400371552,1.2843479812145233
methodA,projection_ratio,ambiguous,,0,0.0,0.0,0.0,0.0,0.0
methodA,projection_ratio,ambiguous,,1,0.016757970330891787,0.09720609202032972,0.009639550931751728,-0.020985527895390987,0.045684583485126495
methodA,projection_ratio,ambiguous,,2,0.04470258689037076,0.1123530045008374,0.0345701202750206,-0.020161055028438568,0.0997009314596653
methodA,projection_ratio,ambiguous,,3,0.11565561478750573,0.17764113401601112,0.07897613197565079,-0.007780755404382944,0.18968795239925385
methodA,projection_ratio,ambiguous,,4,0.15298918231511144,0.2009309395249735,0.0959629938006401,-0.005665694770868868,0.29177601635456085
methodA,projection_ratio,ambiguous,,5,0.199628875521874,0.20436488428634564,0.20205745100975037,0.0675209853798151,0.30776067078113556
methodA,projection_ratio,ambiguous,,6,0.2580149529363822,0.21222001400075682,0.265396386384964,0.09186549857258797,0.3660268783569336
methodA,projection_ratio,ambiguous,,7,0.3455481822429984,0.2491913687425946,0.374716192483902,0.15388479083776474,0.4753825068473816
