method,class,sequence_id,time_index,projection_ratio,off_axis_ratio
methodA,polite,36,6,0.13294397294521332,0.5909554958343506
methodA,polite,36,7,0.12534451484680176,0.6389782428741455
methodA,polite,36,8,0.17358681559562683,0.6146978735923767
methodA,polite,36,9,0.21840351819992065,0.5973761081695557
methodA,polite,36,10,0.2543986439704895,0.6421957015991211
methodA,polite,36,11,0.3043237030506134,0.7659612894058228
methodA,polite,36,12,0.34404444694519043,0.7719442248344421
methodA,polite,36,13,0.31150591373443604,0.7751699686050415
methodA,polite,36,14,0.2997076213359833,0.8211569786071777
methodA,polite,36,15,0.33934286236763,0.8783010840415955
methodA,polite,36,16,0.29007357358932495,0.8999695181846619
methodA,polite,36,17,0.29090461134910583,0.8966174125671387
methodA,polite,36,18,0.2962784469127655,0.9161946177482605
methodA,polite,36,19,0.2811310589313507,0.9283885359764099
methodA,polite,37,0,0.0,0.0
methodA,polite,37,1,-0.06419147551059723,0.400962769985199
methodA,polite,37,2,-0.08268387615680695,0.6049771904945374
methodA,polite,37,3,-0.09259174019098282,0.7471117973327637
methodA,polite,37,4,-0.08789131045341492,0.9073491096496582
methodA,polite,37,5,-0.11204257607460022,0.9770486354827881
methodA,polite,37,6,-0.1526060402393341,0.9863010048866272
methodA,polite,37,7,-0.1871950775384903,0.9178241491317749
methodA,polite,37,8,-0.2086355984210968,1.004194974899292
methodA,polite,37,9,-0.12449081987142563,1.1384652853012085
methodA,polite,37,10,-0.1929105818271637,0.8583410382270813
methodA,polite,37,11,-0.18229500949382782,0.8410623669624329
methodA,polite,37,12,-0.006761051714420319,1.181919813156128
methodA,polite,37,13,0.18160657584667206,1.231656551361084
methodA,polite,37,14,0.21492812037467957,1.0497127771377563
methodA,polite,37,15,0.33658313751220703,1.1920222043991089
methodA,polite,37,16,0.4024888873100281,1.244036316871643
methodA,polite,37,17,0.3748197555541992,1.2224782705307007
methodA,polite,37,18,0.3934450149536133,1.260755181312561
methodA,polite,37,19,0.40996894240379333,1.314318060874939
methodA,polite,38,0,0.0,0.0
methodA,polite,38,1,-0.030770786106586456,0.4639120101928711
methodA,polite,38,2,0.02890913188457489,0.43321493268013
methodA,polite,38,3,0.04836328327655792,0.44631460309028625
methodA,polite,38,4,0.10064755380153656,0.5515162348747253
methodA,polite,38,5,0.11123459041118622,0.6365231871604919
methodA,polite,38,6,0.1278996765613556,0.6876842379570007
methodA,polite,38,7,0.06647507846355438,0.6822970509529114
methodA,polite,38,8,0.10267677158117294,0.7039387822151184
methodA,polite,38,9,0.2042844444513321,0.7731491923332214
methodA,polite,38,10,0.23450873792171478,0.8074572086334229
methodA,polite,38,11,0.27372217178344727,0.8985390663146973
methodA,polite,38,12,0.17318110167980194,0.9535129070281982
methodA,polite,38,13,0.1879890263080597,1.3297395706176758
methodA,polite,38,14,0.3286353051662445,1.2875614166259766
methodA,polite,38,15,0.5627241730690002,1.080682396888733
methodA,polite,38,16,0.5704911351203918,1.1423851251602173
methodA,polite,38,17,0.6559823155403137,1.1975586414337158
methodA,polite,38,18,0.6135097146034241,1.266823172569275
methodA,polite,38,19,0.6284838914871216,1.2141282558441162
methodA,polite,39,0,0.0,0.0
methodA,polite,39,1,0.02599153108894825,0.19708336889743805
methodA,polite,39,2,0.009942218661308289,0.24696119129657745
methodA,polite,39,3,0.023718388751149178,0.30932238698005676
methodA,polite,39,4,0.01801360957324505,0.39740538597106934
methodA,polite,39,5,0.027152983471751213,0.4562210440635681
methodA,polite,39,6,0.06631267815828323,0.5322716236114502
methodA,polite,39,7,0.10152283310890198,0.5664968490600586
methodA,polite,39,8,0.12900829315185547,0.7581669092178345
methodA,polite,39,9,0.1452401578426361,0.9484317898750305
methodA,polite,39,10,0.19411852955818176,1.1776854991912842
methodA,polite,39,11,0.284881055355072,1.2945623397827148
methodA,polite,39,12,0.27923139929771423,1.27109694480896
methodA,polite,39,13,0.3069508373737335,1.3753166198730469
methodA,polite,39,14,0.31648626923561096,1.4932658672332764
methodA,polite,39,15,0.34165558218955994,1.4753408432006836
methodA,polite,39,16,0.3351936340332031,1.5213704109191895
methodA,polite,39,17,0.362239271402359,1.5589364767074585
methodA,polite,39,18,0.323842853307724,1.5452423095703125
methodA,polite,39,19,0.3170609772205353,1.555769681930542
methodA,polite,4,0,0.0,0.0
methodA,polite,4,1,0.041344016790390015,0.47598186135292053
methodA,polite,4,2,-0.02268834225833416,0.5998751521110535
methodA,polite,4,3,-0.08053608238697052,0.7736147046089172
methodA,polite,4,4,-0.06603849679231644,0.8760991096496582
methodA,polite,4,5,-0.0709550753235817,0.8826821446418762
methodA,polite,4,6,-0.005060088355094194,0.9061295986175537
methodA,polite,4,7,0.004557673819363117,0.902455747127533
methodA,polite,4,8,0.005981532856822014,0.9264956116676331
methodA,polite,4,9,0.05670127645134926,0.9896527528762817
methodA,polite,4,10,0.06941148638725281,0.9958739280700684
methodA,polite,4,11,0.06344246864318848,0.9877744913101196
methodA,polite,4,12,0.11713361740112305,0.8631163239479065
methodA,polite,4,13,0.27414843440055847,0.8556674718856812
methodA,polite,4,14,0.22750312089920044,1.0075715780258179
methodA,polite,4,15,0.15599645674228668,0.9661691188812256
methodA,polite,4,16,0.17442472279071808,0.8403483033180237
methodA,polite,4,17,0.12327755987644196,0.807977557182312
methodA,polite,4,18,0.07066207379102707,1.008339285850525
methodA,polite,4,19,0.0843745768070221,0.9437830448150635
methodA,polite,40,0,0.0,0.0
methodA,polite,40,1,-0.0894947275519371,0.8042882680892944
methodA,polite,40,2,-0.040206700563430786,0.9996317028999329
methodA,polite,40,3,-0.02239704690873623,0.9805033206939697
methodA,polite,40,4,-0.0380219966173172,0.8347190022468567
methodA,polite,40,5,-0.05611852556467056,0.969039261341095
methodA,polite,40,6,0.017527706921100616,0.9530424475669861
methodA,polite,40,7,0.06070675328373909,1.014435052871704
methodA,polite,40,8,0.16281822323799133,1.0592575073242188
methodA,polite,40,9,0.05126119777560234,1.164756417274475
methodA,polite,40,10,-0.028828619047999382,1.1365814208984375
methodA,polite,40,11,0.12613648176193237,1.1980746984481812
methodA,polite,40,12,0.08118117600679398,1.1599515676498413
methodA,polite,40,13,0.1648128777742386,1.1167943477630615
methodA,polite,40,14,0.23981279134750366,1.2114756107330322
methodA,polite,40,15,0.3272344768047333,1.2762932777404785
methodA,polite,40,16,0.3449172377586365,1.2220072746276855
methodA,polite,40,17,0.3718479573726654,1.2406384944915771
methodA,polite,40,18,0.3819608688354492,1.2900450229644775
methodA,polite,40,19,0.3363512456417084,1.291155219078064
methodA,polite,41,0,0.0,0.0
methodA,polite,41,1,0.0063276877626776695,0.19174431264400482
methodA,polite,41,2,-0.023635338991880417,0.3075457811355591
methodA,polite,41,3,0.010070928372442722,0.5274364948272705
methodA,polite,41,4,0.1328912079334259,0.5986160635948181
methodA,polite,41,5,0.10818157345056534,0.6551175713539124
methodA,polite,41,6,0.1590428352355957,0.718163788318634
methodA,polite,41,7,0.156972274184227,0.6318109035491943
methodA,polite,41,8,0.2281075417995453,0.737167477607727
methodA,polite,41,9,0.3120037913322449,1.045969843864441
methodA,polite,41,10,0.3669360280036926,1.0122469663619995
methodA,polite,41,11,0.40766459703445435,1.0067354440689087
methodA,polite,41,12,0.433269202709198,0.9368592500686646
methodA,polite,41,13,0.46835795044898987,0.9350242018699646
methodA,polite,41,14,0.42990025877952576,1.0047080516815186
methodA,polite,41,15,0.4328024983406067,0.9702549576759338
methodA,polite,41,16,0.4553869366645813,0.9141607880592346
methodA,polite,41,17,0.4875888526439667,1.033798336982727
methodA,polite,41,18,0.4290387034416199,0.8491770029067993
methodA,polite,41,19,0.46212613582611084,0.8621008396148682
methodA,polite,42,0,0.0,0.0
methodA,polite,42,1,-0.007746878080070019,0.23492638766765594
methodA,polite,42,2,0.05318619683384895,0.3112927973270416
methodA,polite,42,3,0.0609765388071537,0.4411175549030304
methodA,polite,42,4,0.07061111181974411,0.6192252039909363
methodA,polite,42,5,0.029425164684653282,0.61575847864151
methodA,polite,42,6,-0.06446375697851181,0.6052192449569702
methodA,polite,42,7,-0.10382735729217529,0.7676486372947693
methodA,polite,42,8,-0.10078316181898117,0.7974874973297119
methodA,polite,42,9,-0.06110601872205734,0.7493820190429688
methodA,polite,42,10,-0.028132228180766106,0.7575763463973999
methodA,polite,42,11,-0.016005156561732292,0.886316180229187
methodA,polite,42,12,-0.019368130713701248,1.0167497396469116
methodA,polite,42,13,0.07372517883777618,1.1514803171157837
methodA,polite,42,14,0.15277493000030518,1.0614463090896606
methodA,polite,42,15,0.14696426689624786,0.9563047289848328
methodA,polite,42,16,0.08491857349872589,0.9950645565986633
methodA,polite,42,17,0.1385480910539627,1.0305323600769043
methodA,polite,42,18,0.2131011039018631,1.0950727462768555
methodA,polite,42,19,0.15135133266448975,1.1816352605819702
methodA,polite,43,0,0.0,0.0
methodA,polite,43,1,0.050871592015028,0.4339049458503723
methodA,polite,43,2,-0.011829789727926254,0.49904370307922363
methodA,polite,43,3,0.011565428227186203,0.4616106450557709
methodA,polite,43,4,0.05552094802260399,0.49520161747932434
methodA,polite,43,5,0.11629794538021088,0.554060161113739
methodA,polite,43,6,0.12542670965194702,0.5217714905738831
methodA,polite,43,7,0.26044678688049316,0.8075619339942932
methodA,polite,43,8,0.28741177916526794,0.8784991502761841
methodA,polite,43,9,0.26773491501808167,0.8747496008872986
methodA,polite,43,10,0.2113087773323059,0.8733722567558289
methodA,polite,43,11,0.1931261271238327,0.8872798681259155
methodA,polite,43,12,0.21553164720535278,0.893467903137207
methodA,polite,43,13,0.32064247131347656,0.8071157932281494
methodA,polite,43,14,0.3001132905483246,0.7761292457580566
methodA,polite,43,15,0.2328663319349289,0.7232925891876221
methodA,polite,43,16,0.21982617676258087,0.7103651165962219
methodA,polite,43,17,0.26515528559684753,0.7905636429786682
methodA,polite,43,18,0.290548175573349,0.7845401763916016
methodA,polite,43,19,0.3159451484680176,0.7843362092971802
methodA,polite,45,0,0.0,0.0
methodA,polite,45,1,-0.008473728783428669,0.26761433482170105
methodA,polite,45,2,-0.1010466143488884,0.8460252285003662
methodA,polite,45,3,-0.048086017370224,1.1164612770080566
methodA,polite,45,4,-0.07932086288928986,1.0584863424301147
methodA,polite,45,5,0.04821503907442093,1.177304983139038
methodA,polite,45,6,-0.06588944047689438,1.0158600807189941
methodA,polite,45,7,-0.07130588591098785,1.198807954788208
methodA,polite,45,8,0.15433907508850098,1.4693245887756348
methodA,polite,45,9,0.22421689331531525,1.4804767370224
methodA,polite,45,10,0.1399444192647934,1.4055231809616089
methodA,polite,45,11,0.06069996580481529,1.3892544507980347
methodA,polite,45,12,0.07221604138612747,1.2150349617004395
methodA,polite,45,13,0.036226850003004074,1.121791958808899
methodA,polite,45,14,0.004157489165663719,1.0699169635772705
methodA,polite,45,15,0.12034659832715988,1.3132063150405884
methodA,polite,45,16,0.17784886062145233,1.5527043342590332
methodA,polite,45,17,0.061002057045698166,1.0496684312820435
methodA,polite,45,18,0.12875008583068848,0.6425946950912476
methodA,polite,45,19,0.057405225932598114,0.7795279026031494
methodA,polite,47,0,0.0,0.0
methodA,polite,47,1,0.02885681577026844,0.3423252999782562
methodA,polite,47,2,0.002738858573138714,0.7705894112586975
methodA,polite,47,3,0.030102096498012543,0.8521587252616882
methodA,polite,47,4,0.11941675841808319,1.0234709978103638
methodA,polite,47,5,0.23363617062568665,1.1799229383468628
methodA,polite,47,6,0.18607878684997559,1.0362533330917358
methodA,polite,47,7,0.2562273442745209,1.2528184652328491
methodA,polite,47,8,0.3126387596130371,1.541242003440857
methodA,polite,47,9,0.3146006166934967,1.6018047332763672
methodA,polite,47,10,0.3780798614025116,1.6933311223983765
methodA,polite,47,11,0.38548544049263,1.7322132587432861
methodA,polite,47,12,0.4054383933544159,1.8558404445648193
methodA,polite,47,13,0.4445613920688629,1.8232810497283936
methodA,polite,47,14,0.43342405557632446,1.74297297000885
methodA,polite,47,15,0.31637635827064514,1.407182216644287
methodA,polite,47,16,0.2892496585845947,1.29026198387146
methodA,polite,47,17,0.4716474711894989,1.3366105556488037
methodA,polite,47,18,0.5394995808601379,1.4321495294570923
methodA,polite,47,19,0.55379319190979,1.4099637269973755
methodA,polite,49,0,0.0,0.0
methodA,polite,49,1,0.02111508697271347,0.31711336970329285
methodA,polite,49,2,0.060581907629966736,0.4934578835964203
methodA,polite,49,3,0.12872180342674255,0.7514694333076477
methodA,polite,49,4,0.14015384018421173,0.7726362943649292
methodA,polite,49,5,0.1034652441740036,0.8160701990127563
methodA,polite,49,6,0.09696262329816818,0.8069923520088196
methodA,polite,49,7,0.07349330186843872,0.7731500864028931
methodA,polite,49,8,0.057587992399930954,0.8002199530601501
methodA,polite,49,9,0.08162853121757507,0.8527379631996155
methodA,polite,49,10,0.05211566388607025,0.7990251779556274
methodA,polite,49,11,0.09648969769477844,0.8389129042625427
methodA,polite,49,12,0.12333092838525772,0.872837245464325
methodA,polite,49,13,0.1416226029396057,0.82852703332901
methodA,polite,49,14,0.09706896543502808,0.8372008800506592
methodA,polite,49,15,0.09346411377191544,0.8267207145690918
methodA,polite,49,16,0.15809288620948792,0.8943235278129578
methodA,polite,49,17,0.1775282919406891,0.9509867429733276
methodA,polite,49,18,0.15250493586063385,0.9066314697265625
methodA,polite,49,19,0.10826513916254044,0.9091163873672485
methodA,polite,5,0,0.0,0.0
methodA,polite,5,1,0.06419576704502106,0.4397715926170349
methodA,polite,5,2,0.03852793946862221,0.6049949526786804
methodA,polite,5,3,0.0539117194712162,0.5907970666885376
methodA,polite,5,4,0.1367652714252472,0.6794957518577576
methodA,polite,5,5,0.17074738442897797,0.7005311846733093
methodA,polite,5,6,0.12738241255283356,0.7098405957221985
methodA,polite,5,7,-0.0339999794960022,0.8566625714302063
methodA,polite,5,8,-0.017109641805291176,0.7715750336647034
methodA,polite,5,9,0.12418190389871597,0.7169545292854309
methodA,polite,5,10,0.13613727688789368,0.7251752018928528
methodA,polite,5,11,0.016498329117894173,0.9121997952461243
methodA,polite,5,12,0.17584043741226196,0.8296889662742615
methodA,polite,5,13,0.21956807374954224,0.7876520752906799
methodA,polite,5,14,0.2762490212917328,0.9506429433822632
methodA,polite,5,15,0.25884392857551575,0.9112626910209656
methodA,polite,5,16,0.22968348860740662,0.8689276576042175
methodA,polite,5,17,0.24195496737957,0.7772350907325745
methodA,polite,5,18,0.21415551006793976,0.7681686878204346
methodA,polite,5,19,0.17914307117462158,0.8106822967529297
methodA,polite,6,0,0.0,0.0
methodA,polite,6,1,-0.043516624718904495,0.5032113194465637
methodA,polite,6,2,-0.09048326313495636,0.6669689416885376
methodA,polite,6,3,-0.1828209012746811,0.7754895687103271
methodA,polite,6,4,-0.11030399054288864,0.8547653555870056
methodA,polite,6,5,-0.07900862395763397,0.9649425148963928
methodA,polite,6,6,-0.018857257440686226,0.8925400376319885
methodA,polite,6,7,0.03766157105565071,0.8166402578353882
methodA,polite,6,8,0.05973831191658974,0.8143671154975891
methodA,polite,6,9,0.08004596829414368,0.7986664175987244
methodA,polite,6,10,0.03149932250380516,0.7969460487365723
methodA,polite,6,11,0.09135785698890686,0.8447026610374451
methodA,polite,6,12,0.036508768796920776,0.7857077121734619
methodA,polite,6,13,-0.011415787972509861,0.8231074810028076
methodA,polite,6,14,-0.019930843263864517,0.7987799644470215
methodA,polite,6,15,-0.009534412994980812,0.7648984789848328
methodA,polite,6,16,-0.061761483550071716,0.8092827200889587
methodA,polite,6,17,-0.042915623635053635,0.7276755571365356
methodA,polite,6,18,-0.00738471420481801,0.6620201468467712
methodA,polite,6,19,0.09023324400186539,0.6792381405830383
methodA,polite,7,0,0.0,0.0
methodA,polite,7,1,0.04240645095705986,0.3345402181148529
methodA,polite,7,2,0.1829783022403717,0.5533438920974731
methodA,polite,7,3,0.4754960238933563,1.198164463043213
methodA,polite,7,4,0.6434465646743774,1.2287524938583374
methodA,polite,7,5,0.735821545124054,1.1098527908325195
methodA,polite,7,6,0.784266471862793,1.2382370233535767
methodA,polite,7,7,0.8072291016578674,1.2265901565551758
methodA,polite,7,8,0.7867031097412109,1.1117006540298462
methodA,polite,7,9,0.8215686082839966,1.1506215333938599
methodA,polite,7,10,0.7223546504974365,1.0630546808242798
methodA,polite,7,11,0.6085108518600464,1.0113812685012817
methodA,polite,7,12,0.6245144605636597,0.9434449672698975
methodA,polite,7,13,0.5991179943084717,0.9150859713554382
methodA,polite,7,14,0.7019410729408264,0.9652842879295349
methodA,polite,7,15,0.7522629499435425,1.014500617980957
methodA,polite,7,16,0.7407178282737732,1.0013023614883423
methodA,polite,7,17,0.7580798864364624,1.0564846992492676
methodA,polite,7,18,0.7746202349662781,1.123133659362793
methodA,polite,7,19,0.8372710943222046,1.1572272777557373
methodA,polite,8,0,0.0,0.0
methodA,polite,8,1,-0.03150176629424095,0.39004939794540405
methodA,polite,8,2,-0.04378515109419823,0.2722596824169159
methodA,polite,8,3,-0.04891321063041687,0.3850264549255371
methodA,polite,8,4,-0.005742459092289209,0.4682365953922272
methodA,polite,8,5,0.010709366761147976,0.4928155839443207
methodA,polite,8,6,0.11811427026987076,0.8467182517051697
methodA,polite,8,7,0.11298201233148575,0.9949501752853394
methodA,polite,8,8,0.07324191182851791,0.821466326713562
methodA,polite,8,9,0.06671653687953949,0.716194212436676
methodA,polite,8,10,0.08196798712015152,0.6363906860351562
methodA,polite,8,11,0.06620340049266815,0.6510368585586548
methodA,polite,8,12,0.05069047212600708,0.6344764828681946
methodA,polite,8,13,0.029312925413250923,0.774909496307373
methodA,polite,8,14,0.049481350928545,0.5979421734809875
methodA,polite,8,15,0.05100975185632706,0.6537902355194092
methodA,polite,8,16,0.03703927621245384,0.6851835250854492
methodA,polite,8,17,0.09140732139348984,0.6239262819290161
methodA,polite,8,18,0.09179763495922089,0.714178204536438
methodA,polite,8,19,0.12282893061637878,0.7307626008987427
methodA,polite,9,0,0.0,0.0
methodA,polite,9,1,-0.05006105452775955,0.34242090582847595
methodA,polite,9,2,-0.101816326379776,0.6093961000442505
methodA,polite,9,3,-0.06396622210741043,0.6577953100204468
methodA,polite,9,4,-0.009293440729379654,0.8272506594657898
methodA,polite,9,5,0.13836093246936798,1.018690824508667
methodA,polite,9,6,0.11828576028347015,1.0637845993041992
methodA,polite,9,7,-0.01607765071094036,1.175195574760437
methodA,polite,9,8,0.23906438052654266,1.0230931043624878
methodA,polite,9,9,0.40588510036468506,1.2014027833938599
methodA,polite,9,10,0.36776232719421387,1.1819829940795898
methodA,polite,9,11,0.4196107089519501,1.3063831329345703
methodA,polite,9,12,0.5355809926986694,1.2574385404586792
methodA,polite,9,13,0.5212236046791077,1.2810289859771729
methodA,polite,9,14,0.5188754796981812,1.3149082660675049
methodA,polite,9,15,0.5751943588256836,1.244117021560669
methodA,polite,9,16,0.6186169385910034,1.2931684255599976
methodA,polite,9,17,0.6087351441383362,1.2238167524337769
methodA,polite,9,18,0.5947362184524536,1.2175222635269165
methodA,polite,9,19,0.5828442573547363,1.2517207860946655
methodA,truesmile,0,0,0.0,0.0
methodA,truesmile,0,1,0.05238695442676544,0.7996490597724915
methodA,truesmile,0,2,0.25061410665512085,1.0244446992874146
methodA,truesmile,0,3,0.3369833528995514,1.2572035789489746
methodA,truesmile,0,4,0.3862088918685913,1.2401690483093262
methodA,truesmile,0,5,0.6999534368515015,1.3055000305175781
methodA,truesmile,0,6,0.8646979331970215,1.3075085878372192
methodA,truesmile,0,7,0.9623094797134399,1.3146440982818604
methodA,truesmile,0,8,1.0789926052093506,1.2940839529037476
methodA,truesmile,0,9,1.190494179725647,1.3044008016586304
methodA,truesmile,0,10,1.2142012119293213,1.3331443071365356
methodA,truesmile,0,11,1.2457929849624634,1.3742140531539917
methodA,truesmile,0,12,1.203012466430664,1.358494758605957
methodA,truesmile,0,13,1.2118247747421265,1.2952619791030884
methodA,truesmile,0,14,1.2017767429351807,1.3164821863174438
methodA,truesmile,0,15,1.222204566001892,1.2698726654052734
methodA,truesmile,0,16,1.2442227602005005,1.2778698205947876
methodA,truesmile,0,17,1.2555124759674072,1.3715877532958984
methodA,truesmile,0,18,1.2554675340652466,1.312083125114441
methodA,truesmile,0,19,1.2562894821166992,1.3099377155303955
methodA,truesmile,1,0,0.0,0.0
methodA,truesmile,1,1,0.3571299612522125,0.8876761198043823
methodA,truesmile,1,2,0.5464769601821899,1.1735150814056396
methodA,truesmile,1,3,0.5849508047103882,1.079886555671692
methodA,truesmile,1,4,0.8252037763595581,1.2666478157043457
methodA,truesmile,1,5,0.8846207857131958,1.2020434141159058
methodA,truesmile,1,6,0.9461454749107361,1.185926914215088
methodA,truesmile,1,7,0.9874739050865173,1.0541507005691528
methodA,truesmile,1,8,0.9647952318191528,1.0986218452453613
methodA,truesmile,1,9,1.0245115756988525,1.1273747682571411
methodA,truesmile,1,10,1.0571637153625488,1.0623631477355957
methodA,truesmile,1,11,0.9899514317512512,1.1324659585952759
methodA,truesmile,1,12,0.9898689985275269,1.0119743347167969
methodA,truesmile,1,13,0.8699491024017334,1.0859096050262451
methodA,truesmile,1,14,0.8612377643585205,1.101100206375122
methodA,truesmile,1,15,0.9474713802337646,1.1615668535232544
methodA,truesmile,1,16,0.9323732256889343,1.0431690216064453
methodA,truesmile,1,17,1.1714874505996704,1.427819013595581
methodA,truesmile,1,18,0.9617763161659241,1.0851771831512451
methodA,truesmile,1,19,1.1485674381256104,1.1593917608261108
methodA,truesmile,2,0,0.0,0.0
methodA,truesmile,2,1,0.19047997891902924,0.451342910528183
methodA,truesmile,2,2,0.06668806821107864,0.6790280342102051
methodA,truesmile,2,3,0.22320084273815155,0.6649640202522278
methodA,truesmile,2,4,0.41391876339912415,0.847785472869873
methodA,truesmile,2,5,0.4918822944164276,0.8165203332901001
methodA,truesmile,2,6,0.4875769317150116,0.8478936553001404
methodA,truesmile,2,7,0.5045183300971985,0.8143467307090759
methodA,truesmile,2,8,0.5559736490249634,0.8412663340568542
methodA,truesmile,2,9,0.5453512072563171,0.7315525412559509
methodA,truesmile,2,10,0.5492373108863831,0.7684170007705688
methodA,truesmile,2,11,0.5030689239501953,0.7495648860931396
methodA,truesmile,2,12,0.5087948441505432,0.8525788187980652
methodA,truesmile,2,13,0.5216459035873413,0.9982599020004272
methodA,truesmile,2,14,0.5644416809082031,1.1299649477005005
methodA,truesmile,2,15,0.6269495487213135,1.0879493951797485
methodA,truesmile,2,16,0.5704169273376465,1.0864161252975464
methodA,truesmile,2,17,0.6129501461982727,1.0777252912521362
methodA,truesmile,2,18,0.7313054800033569,1.118818998336792
methodA,truesmile,2,19,0.672896146774292,1.11134672164917
methodA,truesmile,3,0,0.0,0.0
methodA,truesmile,3,1,0.17958742380142212,0.8156726360321045
methodA,truesmile,3,2,0.2938084900379181,1.0323829650878906
methodA,truesmile,3,3,0.3620542287826538,1.1349170207977295
methodA,truesmile,3,4,0.4495231509208679,1.2245677709579468
methodA,truesmile,3,5,0.5797067880630493,1.2342901229858398
methodA,truesmile,3,6,0.6403831839561462,1.2602201700210571
methodA,truesmile,3,7,0.7859401702880859,1.2781612873077393
methodA,truesmile,3,8,0.8560731410980225,1.2488234043121338
methodA,truesmile,3,9,1.003904104232788,1.257887363433838
methodA,truesmile,3,10,1.0485353469848633,1.1763747930526733
methodA,truesmile,3,11,1.0896998643875122,1.167588233947754
methodA,truesmile,3,12,1.1427545547485352,1.1696693897247314
methodA,truesmile,3,13,1.1358720064163208,1.1226354837417603
methodA,truesmile,3,14,1.1540555953979492,1.1702792644500732
methodA,truesmile,3,15,1.1579493284225464,1.1467278003692627
methodA,truesmile,3,16,1.1892154216766357,1.1336040496826172
methodA,truesmile,3,17,1.1878389120101929,1.1353161334991455
methodA,truesmile,3,18,1.126383662223816,1.121057391166687
methodA,truesmile,3,19,1.0899403095245361,1.192746877670288
methodA,truesmile,4,0,0.0,0.0
methodA,truesmile,4,1,0.1318540722131729,0.7410954236984253
methodA,truesmile,4,2,0.08095468580722809,1.043294072151184
methodA,truesmile,4,3,1.0915099382400513,1.3266962766647339
methodA,truesmile,4,4,1.00911283493042,1.5055302381515503
methodA,truesmile,4,5,0.9782122373580933,1.6399481296539307
methodA,truesmile,4,6,1.0326786041259766,1.6513481140136719
methodA,truesmile,4,7,1.0045653581619263,1.660446047782898
methodA,truesmile,4,8,1.1125952005386353,1.6444120407104492
methodA,truesmile,4,9,1.07986319065094,1.4579585790634155
methodA,truesmile,4,10,1.15592622756958,1.3919849395751953
methodA,truesmile,4,11,1.1557765007019043,1.4083691835403442
methodA,truesmile,4,12,1.0987919569015503,1.3672877550125122
methodA,truesmile,4,13,1.1616461277008057,1.387860894203186
methodA,truesmile,4,14,1.1461153030395508,1.4118202924728394
methodA,truesmile,4,15,1.141308307647705,1.3729884624481201
methodA,truesmile,4,16,1.1693551540374756,1.3411062955856323
methodA,truesmile,4,17,1.1627949476242065,1.2433180809020996
methodA,truesmile,4,18,1.1319466829299927,1.193819522857666
methodA,truesmile,4,19,1.1362379789352417,1.2075787782669067
methodA,truesmile,5,0,0.0,0.0
methodA,truesmile,5,1,-0.08373508602380753,1.0358452796936035
methodA,truesmile,5,2,-0.030926868319511414,1.3336585760116577
methodA,truesmile,5,3,0.03920052573084831,1.307924747467041
methodA,truesmile,5,4,0.14740575850009918,1.372947096824646
methodA,truesmile,5,5,0.2130260467529297,1.35662043094635
methodA,truesmile,5,6,0.22082974016666412,1.4188045263290405
methodA,truesmile,5,7,0.18993453681468964,1.4528552293777466
methodA,truesmile,5,8,0.2408493012189865,1.518229603767395
methodA,truesmile,5,9,0.35273078083992004,1.404545545578003
methodA,truesmile,5,10,0.36372676491737366,1.3358533382415771
methodA,truesmile,5,11,0.3398069441318512,1.315552830696106
methodA,truesmile,5,12,0.3792264461517334,1.3915727138519287
methodA,truesmile,5,13,0.34478989243507385,1.5620790719985962
methodA,truesmile,5,14,0.37486085295677185,1.6494839191436768
methodA,truesmile,5,15,0.4220946431159973,1.659019947052002
methodA,truesmile,5,16,0.46705639362335205,1.7407952547073364
methodA,truesmile,5,17,0.37467411160469055,1.6644947528839111
methodA,truesmile,5,18,0.4935646057128906,1.4480184316635132
methodA,truesmile,5,19,0.5801442861557007,1.3471508026123047
methodA,ambiguous,0,0,0.0,0.0
methodA,ambiguous,0,1,0.04393366724252701,0.2664380669593811
methodA,ambiguous,0,2,0.0493721142411232,0.28578540682792664
methodA,ambiguous,0,3,0.017274698242545128,0.2640669047832489
methodA,ambiguous,0,4,0.02695813961327076,0.35057106614112854
methodA,ambiguous,0,5,0.07543732970952988,0.5230610370635986
methodA,ambiguous,0,6,0.08655226230621338,0.7522301077842712
methodA,ambiguous,0,7,0.13870638608932495,0.9466696977615356
methodA,ambiguous,0,8,0.24676397442817688,1.01839017868042
methodA,ambiguous,0,9,0.3193735182285309,1.0508341789245605
methodA,ambiguous,0,10,0.33119115233421326,1.044921875
methodA,ambiguous,0,11,0.38961800932884216,1.0850270986557007
methodA,ambiguous,0,12,0.43378928303718567,1.0427614450454712
methodA,ambiguous,0,13,0.42536064982414246,0.9975852966308594
methodA,ambiguous,0,14,0.45545777678489685,0.9746719598770142
methodA,ambiguous,0,15,0.441054105758667,0.9716420769691467
methodA,ambiguous,0,16,0.4691856801509857,1.0037850141525269
methodA,ambiguous,0,17,0.4560321271419525,0.999173104763031
methodA,ambiguous,0,18,0.4875980317592621,0.9846231937408447
methodA,ambiguous,0,19,0.4244523346424103,0.9152495861053467
methodA,ambiguous,1,0,0.0,0.0
methodA,ambiguous,1,1,0.028117921203374863,0.3113897442817688
methodA,ambiguous,1,2,0.10819043964147568,0.657629668712616
methodA,ambiguous,1,3,0.07897613197565079,0.6672996878623962
methodA,ambiguous,1,4,0.0959629938006401,0.7450422048568726
methodA,ambiguous,1,5,0.139931783080101,0.7962226867675781
