method,anchor_class,target_class,sequence_id,time_index,difference_norm
methodA,ambiguous,polite,28,7,0.305614173412323
methodA,ambiguous,polite,28,8,0.3752274215221405
methodA,ambiguous,polite,28,9,0.4234701693058014
methodA,ambiguous,polite,28,10,0.44979068636894226
methodA,ambiguous,polite,28,11,0.4598310589790344
methodA,ambiguous,polite,28,12,0.4295077323913574
methodA,ambiguous,polite,28,13,0.4517943859100342
methodA,ambiguous,polite,28,14,0.5304438471794128
methodA,ambiguous,polite,28,15,0.5412577986717224
methodA,ambiguous,polite,28,16,0.45837798714637756
methodA,ambiguous,polite,28,17,0.5810790657997131
methodA,ambiguous,polite,28,18,0.5700278282165527
methodA,ambiguous,polite,28,19,0.47579365968704224
methodA,polite,polite,29,0,0.09957487881183624
methodA,polite,polite,29,1,0.10448509454727173
methodA,polite,polite,29,2,0.20126724243164062
methodA,polite,polite,29,3,0.31312254071235657
methodA,polite,polite,29,4,0.4044954180717468
methodA,polite,polite,29,5,0.4056490361690521
methodA,polite,polite,29,6,0.4191684424877167
methodA,polite,polite,29,7,0.4937012493610382
methodA,polite,polite,29,8,0.5119074583053589
methodA,polite,polite,29,9,0.5971527695655823
methodA,polite,polite,29,10,0.6391927003860474
methodA,polite,polite,29,11,0.6550065279006958
methodA,polite,polite,29,12,0.6107612252235413
methodA,polite,polite,29,13,0.603792130947113
methodA,polite,polite,29,14,0.6268479824066162
methodA,polite,polite,29,15,0.6993427276611328
methodA,polite,polite,29,16,0.6842001080513
methodA,polite,polite,29,17,0.669944167137146
methodA,polite,polite,29,18,0.7027753591537476
methodA,polite,polite,29,19,0.6486470103263855
methodA,truesmile,polite,29,0,0.13660763204097748
methodA,truesmile,polite,29,1,0.1324140429496765
methodA,truesmile,polite,29,2,0.2380017638206482
methodA,truesmile,polite,29,3,0.34528470039367676
methodA,truesmile,polite,29,4,0.45822691917419434
methodA,truesmile,polite,29,5,0.4962591826915741
methodA,truesmile,polite,29,6,0.5458027124404907
methodA,truesmile,polite,29,7,0.6110065579414368
methodA,truesmile,polite,29,8,0.6125988960266113
methodA,truesmile,polite,29,9,0.7436901330947876
methodA,truesmile,polite,29,10,0.8174054026603699
methodA,truesmile,polite,29,11,0.8286707997322083
methodA,truesmile,polite,29,12,0.801918625831604
methodA,truesmile,polite,29,13,0.7103344798088074
methodA,truesmile,polite,29,14,0.7554060220718384
methodA,truesmile,polite,29,15,0.7910985350608826
methodA,truesmile,polite,29,16,0.6981330513954163
methodA,truesmile,polite,29,17,0.7044859528541565
methodA,truesmile,polite,29,18,0.6907556056976318
methodA,truesmile,polite,29,19,0.6679970622062683
methodA,ambiguous,polite,29,0,0.10271693021059036
methodA,ambiguous,polite,29,1,0.10399749130010605
methodA,ambiguous,polite,29,2,0.1991272270679474
methodA,ambiguous,polite,29,3,0.312046080827713
methodA,ambiguous,polite,29,4,0.40469908714294434
methodA,ambiguous,polite,29,5,0.412357360124588
methodA,ambiguous,polite,29,6,0.4324570298194885
methodA,ambiguous,polite,29,7,0.5095428824424744
methodA,ambiguous,polite,29,8,0.5245086550712585
methodA,ambiguous,polite,29,9,0.6253337264060974
methodA,ambiguous,polite,29,10,0.6738866567611694
methodA,ambiguous,polite,29,11,0.6865277886390686
methodA,ambiguous,polite,29,12,0.6565311551094055
methodA,ambiguous,polite,29,13,0.6116065979003906
methodA,ambiguous,polite,29,14,0.6532581448554993
methodA,ambiguous,polite,29,15,0.710222601890564
methodA,ambiguous,polite,29,16,0.6873201131820679
methodA,ambiguous,polite,29,17,0.6842895746231079
methodA,ambiguous,polite,29,18,0.6975411772727966
methodA,ambiguous,polite,29,19,0.6422752141952515
methodA,polite,polite,3,0,0.13257166743278503
methodA,polite,polite,3,1,0.1286775767803192
methodA,polite,polite,3,2,0.2609787881374359
methodA,polite,polite,3,3,0.3308389484882355
methodA,polite,polite,3,4,0.3962670564651489
methodA,polite,polite,3,5,0.38406848907470703
methodA,polite,polite,3,6,0.3787042200565338
methodA,polite,polite,3,7,0.38465628027915955
methodA,polite,polite,3,8,0.39704543352127075
methodA,polite,polite,3,9,0.4377290606498718
methodA,polite,polite,3,10,0.42879894375801086
methodA,polite,polite,3,11,0.42884644865989685
methodA,polite,polite,3,12,0.370544970035553
methodA,polite,polite,3,13,0.39292076230049133
methodA,polite,polite,3,14,0.4593968987464905
methodA,polite,polite,3,15,0.45147353410720825
methodA,polite,polite,3,16,0.3856344223022461
methodA,polite,polite,3,17,0.3460477590560913
methodA,polite,polite,3,18,0.46247488260269165
methodA,polite,polite,3,19,0.41789430379867554
methodA,truesmile,polite,3,0,0.16697487235069275
methodA,truesmile,polite,3,1,0.15900105237960815
methodA,truesmile,polite,3,2,0.2958456873893738
methodA,truesmile,polite,3,3,0.43443533778190613
methodA,truesmile,polite,3,4,0.4964491128921509
methodA,truesmile,polite,3,5,0.5232202410697937
methodA,truesmile,polite,3,6,0.5378366708755493
methodA,truesmile,polite,3,7,0.5539463758468628
methodA,truesmile,polite,3,8,0.5839214324951172
methodA,truesmile,polite,3,9,0.6184103488922119
methodA,truesmile,polite,3,10,0.6252329349517822
methodA,truesmile,polite,3,11,0.6185171008110046
methodA,truesmile,polite,3,12,0.5718399286270142
methodA,truesmile,polite,3,13,0.5309250950813293
methodA,truesmile,polite,3,14,0.5974332690238953
methodA,truesmile,polite,3,15,0.6330947279930115
methodA,truesmile,polite,3,16,0.5809367895126343
methodA,truesmile,polite,3,17,0.5718427300453186
methodA,truesmile,polite,3,18,0.6343351006507874
methodA,truesmile,polite,3,19,0.60832679271698
methodA,ambiguous,polite,3,0,0.13563358783721924
methodA,ambiguous,polite,3,1,0.1311327964067459
methodA,ambiguous,polite,3,2,0.2675328850746155
methodA,ambiguous,polite,3,3,0.34423762559890747
methodA,ambiguous,polite,3,4,0.4071906805038452
methodA,ambiguous,polite,3,5,0.40782254934310913
methodA,ambiguous,polite,3,6,0.40273046493530273
methodA,ambiguous,polite,3,7,0.4164617657661438
methodA,ambiguous,polite,3,8,0.4395316541194916
methodA,ambiguous,polite,3,9,0.48441430926322937
methodA,ambiguous,polite,3,10,0.48792847990989685
methodA,ambiguous,polite,3,11,0.49620893597602844
methodA,ambiguous,polite,3,12,0.41632914543151855
methodA,ambiguous,polite,3,13,0.4411678910255432
methodA,ambiguous,polite,3,14,0.5108301639556885
methodA,ambiguous,polite,3,15,0.510887861251831
methodA,ambiguous,polite,3,16,0.4393129050731659
methodA,ambiguous,polite,3,17,0.4076453745365143
methodA,ambiguous,polite,3,18,0.5045250654220581
methodA,ambiguous,polite,3,19,0.4581220746040344
methodA,polite,polite,30,0,0.10188986361026764
methodA,polite,polite,30,1,0.07718800753355026
methodA,polite,polite,30,2,0.2204384207725525
methodA,polite,polite,30,3,0.2735793888568878
methodA,polite,polite,30,4,0.24414817988872528
methodA,polite,polite,30,5,0.30902716517448425
methodA,polite,polite,30,6,0.32888877391815186
methodA,polite,polite,30,7,0.31619441509246826
methodA,polite,polite,30,8,0.3971061408519745
methodA,polite,polite,30,9,0.3392830491065979
methodA,polite,polite,30,10,0.5144152045249939
methodA,polite,polite,30,11,0.5416132211685181
methodA,polite,polite,30,12,0.6303643584251404
methodA,polite,polite,30,13,0.6478177309036255
methodA,polite,polite,30,14,0.5683417320251465
methodA,polite,polite,30,15,0.5499131679534912
methodA,polite,polite,30,16,0.5785396695137024
methodA,polite,polite,30,17,0.5412854552268982
methodA,polite,polite,30,18,0.514718770980835
methodA,polite,polite,30,19,0.4687885046005249
methodA,truesmile,polite,30,0,0.1364194005727768
methodA,truesmile,polite,30,1,0.1302957385778427
methodA,truesmile,polite,30,2,0.25792011618614197
methodA,truesmile,polite,30,3,0.30681970715522766
methodA,truesmile,polite,30,4,0.3482571244239807
methodA,truesmile,polite,30,5,0.45885708928108215
methodA,truesmile,polite,30,6,0.5079743266105652
methodA,truesmile,polite,30,7,0.49145373702049255
methodA,truesmile,polite,30,8,0.5846133828163147
methodA,truesmile,polite,30,9,0.5505629181861877
methodA,truesmile,polite,30,10,0.7388774156570435
methodA,truesmile,polite,30,11,0.7106335163116455
methodA,truesmile,polite,30,12,0.789880096912384
methodA,truesmile,polite,30,13,0.8080163598060608
methodA,truesmile,polite,30,14,0.7611358165740967
methodA,truesmile,polite,30,15,0.7951694130897522
methodA,truesmile,polite,30,16,0.8110542893409729
methodA,truesmile,polite,30,17,0.7317065000534058
methodA,truesmile,polite,30,18,0.6851617693901062
methodA,truesmile,polite,30,19,0.6752386689186096
methodA,ambiguous,polite,30,0,0.10556065291166306
methodA,ambiguous,polite,30,1,0.07713216543197632
methodA,ambiguous,polite,30,2,0.22375725209712982
methodA,ambiguous,polite,30,3,0.2722068428993225
methodA,ambiguous,polite,30,4,0.25078296661376953
methodA,ambiguous,polite,30,5,0.3258156478404999
methodA,ambiguous,polite,30,6,0.3494110107421875
methodA,ambiguous,polite,30,7,0.3436294496059418
methodA,ambiguous,polite,30,8,0.44401299953460693
methodA,ambiguous,polite,30,9,0.3870229125022888
methodA,ambiguous,polite,30,10,0.5691053867340088
methodA,ambiguous,polite,30,11,0.5754669308662415
methodA,ambiguous,polite,30,12,0.6620710492134094
methodA,ambiguous,polite,30,13,0.705959141254425
methodA,ambiguous,polite,30,14,0.6113043427467346
methodA,ambiguous,polite,30,15,0.6020646691322327
methodA,ambiguous,polite,30,16,0.6356980204582214
methodA,ambiguous,polite,30,17,0.5912331938743591
methodA,ambiguous,polite,30,18,0.5469823479652405
methodA,ambiguous,polite,30,19,0.4986875653266907
methodA,polite,polite,31,0,0.07043840736150742
methodA,polite,polite,31,1,0.08540812879800797
methodA,polite,polite,31,2,0.2313210368156433
methodA,polite,polite,31,3,0.21248961985111237
methodA,polite,polite,31,4,0.18952755630016327
methodA,polite,polite,31,5,0.250729501247406
methodA,polite,polite,31,6,0.30503523349761963
methodA,polite,polite,31,7,0.34341803193092346
methodA,polite,polite,31,8,0.38741716742515564
methodA,polite,polite,31,9,0.5224916934967041
methodA,polite,polite,31,10,0.49191927909851074
methodA,polite,polite,31,11,0.46607688069343567
methodA,polite,polite,31,12,0.4952913522720337
methodA,polite,polite,31,13,0.5061644911766052
methodA,polite,polite,31,14,0.5254660844802856
methodA,polite,polite,31,15,0.5251240730285645
methodA,polite,polite,31,16,0.5531761646270752
methodA,polite,polite,31,17,0.5221230387687683
methodA,polite,polite,31,18,0.5080231428146362
methodA,polite,polite,31,19,0.5262342691421509
methodA,truesmile,polite,31,0,0.12112677097320557
methodA,truesmile,polite,31,1,0.13036976754665375
methodA,truesmile,polite,31,2,0.3009187579154968
methodA,truesmile,polite,31,3,0.31328284740448
methodA,truesmile,polite,31,4,0.3373672068119049
methodA,truesmile,polite,31,5,0.3989827632904053
methodA,truesmile,polite,31,6,0.4593634307384491
methodA,truesmile,polite,31,7,0.49389323592185974
methodA,truesmile,polite,31,8,0.5448144674301147
methodA,truesmile,polite,31,9,0.6986372470855713
methodA,truesmile,polite,31,10,0.6704133152961731
methodA,truesmile,polite,31,11,0.6209662556648254
methodA,truesmile,polite,31,12,0.6743099689483643
methodA,truesmile,polite,31,13,0.6346617341041565
methodA,truesmile,polite,31,14,0.6586103439331055
methodA,truesmile,polite,31,15,0.6218389272689819
methodA,truesmile,polite,31,16,0.662517249584198
methodA,truesmile,polite,31,17,0.6136839985847473
methodA,truesmile,polite,31,18,0.5941241979598999
methodA,truesmile,polite,31,19,0.5809488892555237
methodA,ambiguous,polite,31,0,0.07067404687404633
methodA,ambiguous,polite,31,1,0.08517178148031235
methodA,ambiguous,polite,31,2,0.23790930211544037
methodA,ambiguous,polite,31,3,0.2224343866109848
methodA,ambiguous,polite,31,4,0.2021026611328125
methodA,ambiguous,polite,31,5,0.2726978063583374
methodA,ambiguous,polite,31,6,0.3234667479991913
methodA,ambiguous,polite,31,7,0.3714977204799652
methodA,ambiguous,polite,31,8,0.42636024951934814
methodA,ambiguous,polite,31,9,0.5777068734169006
methodA,ambiguous,polite,31,10,0.547334611415863
methodA,ambiguous,polite,31,11,0.5114465951919556
methodA,ambiguous,polite,31,12,0.5299504399299622
methodA,ambiguous,polite,31,13,0.529686689376831
methodA,ambiguous,polite,31,14,0.5447172522544861
methodA,ambiguous,polite,31,15,0.5426186323165894
methodA,ambiguous,polite,31,16,0.5861231088638306
methodA,ambiguous,polite,31,17,0.5480685830116272
methodA,ambiguous,polite,31,18,0.5281928181648254
methodA,ambiguous,polite,31,19,0.529913604259491
methodA,polite,polite,33,0,0.16786709427833557
methodA,polite,polite,33,1,0.13469983637332916
methodA,polite,polite,33,2,0.16843341290950775
methodA,polite,polite,33,3,0.24251005053520203
methodA,polite,polite,33,4,0.3260003924369812
methodA,polite,polite,33,5,0.46961942315101624
methodA,polite,polite,33,6,0.5047715306282043
methodA,polite,polite,33,7,0.37589895725250244
methodA,polite,polite,33,8,0.3822638988494873
methodA,polite,polite,33,9,0.3742680847644806
methodA,polite,polite,33,10,0.3712841272354126
methodA,polite,polite,33,11,0.409769743680954
methodA,polite,polite,33,12,0.377954363822937
methodA,polite,polite,33,13,0.4356769025325775
methodA,polite,polite,33,14,0.3856884241104126
methodA,polite,polite,33,15,0.476944237947464
methodA,polite,polite,33,16,0.37822166085243225
methodA,polite,polite,33,17,0.4407021701335907
methodA,polite,polite,33,18,0.3969354033470154
methodA,polite,polite,33,19,0.41636979579925537
methodA,truesmile,polite,33,0,0.18066240847110748
methodA,truesmile,polite,33,1,0.14672400057315826
methodA,truesmile,polite,33,2,0.23280823230743408
methodA,truesmile,polite,33,3,0.3467596769332886
methodA,truesmile,polite,33,4,0.4182376563549042
methodA,truesmile,polite,33,5,0.536342203617096
methodA,truesmile,polite,33,6,0.5669281482696533
methodA,truesmile,polite,33,7,0.5008350610733032
methodA,truesmile,polite,33,8,0.5362201929092407
methodA,truesmile,polite,33,9,0.559654712677002
methodA,truesmile,polite,33,10,0.5738403797149658
methodA,truesmile,polite,33,11,0.5945248603820801
methodA,truesmile,polite,33,12,0.5743601322174072
methodA,truesmile,polite,33,13,0.601748526096344
methodA,truesmile,polite,33,14,0.53178471326828
methodA,truesmile,polite,33,15,0.5951151847839355
methodA,truesmile,polite,33,16,0.5536853671073914
methodA,truesmile,polite,33,17,0.5922861695289612
methodA,truesmile,polite,33,18,0.5773604512214661
methodA,truesmile,polite,33,19,0.5926563143730164
methodA,ambiguous,polite,33,0,0.16831733286380768
methodA,ambiguous,polite,33,1,0.135955348610878
methodA,ambiguous,polite,33,2,0.16901244223117828
methodA,ambiguous,polite,33,3,0.24645361304283142
methodA,ambiguous,polite,33,4,0.3208724558353424
methodA,ambiguous,polite,33,5,0.4671519696712494
methodA,ambiguous,polite,33,6,0.4917263984680176
methodA,ambiguous,polite,33,7,0.3871636986732483
methodA,ambiguous,polite,33,8,0.4161052107810974
methodA,ambiguous,polite,33,9,0.42969775199890137
methodA,ambiguous,polite,33,10,0.42999911308288574
methodA,ambiguous,polite,33,11,0.46249645948410034
methodA,ambiguous,polite,33,12,0.42646509408950806
methodA,ambiguous,polite,33,13,0.49922850728034973
methodA,ambiguous,polite,33,14,0.41780930757522583
methodA,ambiguous,polite,33,15,0.5035169720649719
methodA,ambiguous,polite,33,16,0.42782121896743774
methodA,ambiguous,polite,33,17,0.4986068606376648
methodA,ambiguous,polite,33,18,0.4548528790473938
methodA,ambiguous,polite,33,19,0.45425745844841003
methodA,polite,polite,34,0,0.19508309662342072
methodA,polite,polite,34,1,0.14902891218662262
methodA,polite,polite,34,2,0.1862131506204605
methodA,polite,polite,34,3,0.2506615221500397
methodA,polite,polite,34,4,0.36632001399993896
methodA,polite,polite,34,5,0.4101378917694092
methodA,polite,polite,34,6,0.42407265305519104
methodA,polite,polite,34,7,0.44082874059677124
methodA,polite,polite,34,8,0.42987093329429626
methodA,polite,polite,34,9,0.45856934785842896
methodA,polite,polite,34,10,0.5046960115432739
methodA,polite,polite,34,11,0.47939905524253845
methodA,polite,polite,34,12,0.5023415684700012
methodA,polite,polite,34,13,0.5458590388298035
methodA,polite,polite,34,14,0.5464247465133667
methodA,polite,polite,34,15,0.5462121367454529
methodA,polite,polite,34,16,0.5459076166152954
methodA,polite,polite,34,17,0.5426436066627502
methodA,polite,polite,34,18,0.53838050365448
methodA,polite,polite,34,19,0.5208945870399475
methodA,truesmile,polite,34,0,0.23430167138576508
methodA,truesmile,polite,34,1,0.19496363401412964
methodA,truesmile,polite,34,2,0.24506135284900665
methodA,truesmile,polite,34,3,0.31729525327682495
methodA,truesmile,polite,34,4,0.4167259633541107
methodA,truesmile,polite,34,5,0.48749077320098877
methodA,truesmile,polite,34,6,0.5206277966499329
methodA,truesmile,polite,34,7,0.5317046642303467
methodA,truesmile,polite,34,8,0.5540750622749329
methodA,truesmile,polite,34,9,0.6038462519645691
methodA,truesmile,polite,34,10,0.6059120297431946
methodA,truesmile,polite,34,11,0.5655394792556763
methodA,truesmile,polite,34,12,0.6317234039306641
methodA,truesmile,polite,34,13,0.6581553220748901
methodA,truesmile,polite,34,14,0.6753396391868591
methodA,truesmile,polite,34,15,0.6808933615684509
methodA,truesmile,polite,34,16,0.6836323738098145
methodA,truesmile,polite,34,17,0.6820019483566284
methodA,truesmile,polite,34,18,0.6413416266441345
methodA,truesmile,polite,34,19,0.642124354839325
methodA,ambiguous,polite,34,0,0.1971316635608673
methodA,ambiguous,polite,34,1,0.14976894855499268
methodA,ambiguous,polite,34,2,0.18860475718975067
methodA,ambiguous,polite,34,3,0.24463436007499695
methodA,ambiguous,polite,34,4,0.369460791349411
methodA,ambiguous,polite,34,5,0.42797333002090454
methodA,ambiguous,polite,34,6,0.45317739248275757
methodA,ambiguous,polite,34,7,0.4742688536643982
methodA,ambiguous,polite,34,8,0.48783913254737854
methodA,ambiguous,polite,34,9,0.5277755260467529
methodA,ambiguous,polite,34,10,0.5454755425453186
methodA,ambiguous,polite,34,11,0.5222684741020203
methodA,ambiguous,polite,34,12,0.5490549802780151
methodA,ambiguous,polite,34,13,0.5737898349761963
methodA,ambiguous,polite,34,14,0.5618781447410583
methodA,ambiguous,polite,34,15,0.5710853934288025
methodA,ambiguous,polite,34,16,0.5766991972923279
methodA,ambiguous,polite,34,17,0.5867084860801697
methodA,ambiguous,polite,34,18,0.5886077284812927
methodA,ambiguous,polite,34,19,0.5591009259223938
methodA,polite,polite,35,0,0.2539041340351105
methodA,polite,polite,35,1,0.20704878866672516
methodA,polite,polite,35,2,0.33814364671707153
methodA,polite,polite,35,3,0.3685370981693268
methodA,polite,polite,35,4,0.382050096988678
methodA,polite,polite,35,5,0.4447559118270874
methodA,polite,polite,35,6,0.4807118773460388
methodA,polite,polite,35,7,0.5310900807380676
methodA,polite,polite,35,8,0.505664050579071
methodA,polite,polite,35,9,0.4622753858566284
methodA,polite,polite,35,10,0.519485354423523
methodA,polite,polite,35,11,0.49450159072875977
methodA,polite,polite,35,12,0.5619933009147644
methodA,polite,polite,35,13,0.5608647465705872
methodA,polite,polite,35,14,0.617806077003479
methodA,polite,polite,35,15,0.6099658012390137
methodA,polite,polite,35,16,0.5916391015052795
methodA,polite,polite,35,17,0.6230378150939941
methodA,polite,polite,35,18,0.6382690668106079
methodA,polite,polite,35,19,0.6407908797264099
methodA,truesmile,polite,35,0,0.2585130035877228
methodA,truesmile,polite,35,1,0.21205276250839233
methodA,truesmile,polite,35,2,0.34785452485084534
methodA,truesmile,polite,35,3,0.4159238934516907
methodA,truesmile,polite,35,4,0.4781911373138428
methodA,truesmile,polite,35,5,0.5725084543228149
methodA,truesmile,polite,35,6,0.6266584396362305
methodA,truesmile,polite,35,7,0.6595656275749207
methodA,truesmile,polite,35,8,0.623381495475769
methodA,truesmile,polite,35,9,0.5802599787712097
methodA,truesmile,polite,35,10,0.5826345682144165
methodA,truesmile,polite,35,11,0.5298852920532227
methodA,truesmile,polite,35,12,0.555383026599884
methodA,truesmile,polite,35,13,0.5551188588142395
methodA,truesmile,polite,35,14,0.6015499830245972
methodA,truesmile,polite,35,15,0.5976081490516663
methodA,truesmile,polite,35,16,0.5994164347648621
methodA,truesmile,polite,35,17,0.6141228675842285
methodA,truesmile,polite,35,18,0.5792461633682251
methodA,truesmile,polite,35,19,0.6034938097000122
methodA,ambiguous,polite,35,0,0.2516010105609894
methodA,ambiguous,polite,35,1,0.20828954875469208
methodA,ambiguous,polite,35,2,0.33926281332969666
methodA,ambiguous,polite,35,3,0.3743957281112671
methodA,ambiguous,polite,35,4,0.3871018886566162
methodA,ambiguous,polite,35,5,0.4466354250907898
methodA,ambiguous,polite,35,6,0.4878893196582794
methodA,ambiguous,polite,35,7,0.53238844871521
methodA,ambiguous,polite,35,8,0.48928871750831604
methodA,ambiguous,polite,35,9,0.46296802163124084
methodA,ambiguous,polite,35,10,0.5002924799919128
methodA,ambiguous,polite,35,11,0.43795180320739746
methodA,ambiguous,polite,35,12,0.5055606365203857
methodA,ambiguous,polite,35,13,0.5054906606674194
methodA,ambiguous,polite,35,14,0.5581693053245544
methodA,ambiguous,polite,35,15,0.5444319844245911
methodA,ambiguous,polite,35,16,0.5365879535675049
methodA,ambiguous,polite,35,17,0.5550005435943604
methodA,ambiguous,polite,35,18,0.5667938590049744
methodA,ambiguous,polite,35,19,0.5784167647361755
methodA,polite,polite,36,0,0.18245485424995422
methodA,polite,polite,36,1,0.08575320988893509
methodA,polite,polite,36,2,0.12749390304088593
methodA,polite,polite,36,3,0.20863531529903412
methodA,polite,polite,36,4,0.236845925450325
methodA,polite,polite,36,5,0.23535747826099396
methodA,polite,polite,36,6,0.24346593022346497
methodA,polite,polite,36,7,0.2541549801826477
methodA,polite,polite,36,8,0.2290445864200592
methodA,polite,polite,36,9,0.23248933255672455
methodA,polite,polite,36,10,0.26430466771125793
methodA,polite,polite,36,11,0.32122287154197693
methodA,polite,polite,36,12,0.3396894335746765
methodA,polite,polite,36,13,0.3252454400062561
methodA,polite,polite,36,14,0.33430105447769165
methodA,polite,polite,36,15,0.3757369816303253
methodA,polite,polite,36,16,0.3819299638271332
methodA,polite,polite,36,17,0.3719087541103363
methodA,polite,polite,36,18,0.388300359249115
methodA,polite,polite,36,19,0.40051326155662537
methodA,truesmile,polite,36,0,0.20165738463401794
methodA,truesmile,polite,36,1,0.10736370831727982
methodA,truesmile,polite,36,2,0.1966826319694519
methodA,truesmile,polite,36,3,0.271371454000473
methodA,truesmile,polite,36,4,0.3376274108886719
methodA,truesmile,polite,36,5,0.38352295756340027
methodA,truesmile,polite,36,6,0.3960650563240051
methodA,truesmile,polite,36,7,0.42171114683151245
methodA,truesmile,polite,36,8,0.4198189973831177
methodA,truesmile,polite,36,9,0.441030353307724
methodA,truesmile,polite,36,10,0.45216071605682373
methodA,truesmile,polite,36,11,0.46661892533302307
methodA,truesmile,polite,36,12,0.4643874764442444
methodA,truesmile,polite,36,13,0.4760025441646576
methodA,truesmile,polite,36,14,0.5113431811332703
methodA,truesmile,polite,36,15,0.5379428863525391
methodA,truesmile,polite,36,16,0.5654146075248718
methodA,truesmile,polite,36,17,0.5604133009910583
methodA,truesmile,polite,36,18,0.5493500232696533
methodA,truesmile,polite,36,19,0.552609920501709
methodA,ambiguous,polite,36,0,0.18271340429782867
methodA,ambiguous,polite,36,1,0.08693927526473999
methodA,ambiguous,polite,36,2,0.12342289835214615
methodA,ambiguous,polite,36,3,0.20436595380306244
methodA,ambiguous,polite,36,4,0.24290768802165985
methodA,ambiguous,polite,36,5,0.2386263906955719
methodA,ambiguous,polite,36,6,0.2516946792602539
methodA,ambiguous,polite,36,7,0.28778278827667236
methodA,ambiguous,polite,36,8,0.2735641300678253
methodA,ambiguous,polite,36,9,0.27558931708335876
methodA,ambiguous,polite,36,10,0.3002597689628601
methodA,ambiguous,polite,36,11,0.34983325004577637
methodA,ambiguous,polite,36,12,0.34605956077575684
methodA,ambiguous,polite,36,13,0.3552413880825043
methodA,ambiguous,polite,36,14,0.38281527161598206
methodA,ambiguous,polite,36,15,0.41235968470573425
methodA,ambiguous,polite,36,16,0.41810867190361023
methodA,ambiguous,polite,36,17,0.4144800901412964
methodA,ambiguous,polite,36,18,0.42431578040122986
methodA,ambiguous,polite,36,19,0.43310049176216125
methodA,polite,polite,37,0,0.11890999227762222
methodA,polite,polite,37,1,0.09451888501644135
methodA,polite,polite,37,2,0.21343833208084106
methodA,polite,polite,37,3,0.27836450934410095
methodA,polite,polite,37,4,0.3603892922401428
methodA,polite,polite,37,5,0.3882794678211212
methodA,polite,polite,37,6,0.40724635124206543
methodA,polite,polite,37,7,0.38828784227371216
methodA,polite,polite,37,8,0.42633697390556335
methodA,polite,polite,37,9,0.493446409702301
methodA,polite,polite,37,10,0.3811766505241394
methodA,polite,polite,37,11,0.4054161608219147
methodA,polite,polite,37,12,0.5067009329795837
methodA,polite,polite,37,13,0.5210707187652588
methodA,polite,polite,37,14,0.434956431388855
methodA,polite,polite,37,15,0.4744398295879364
methodA,polite,polite,37,16,0.5098733901977539
methodA,polite,polite,37,17,0.506547212600708
methodA,polite,polite,37,18,0.5412478446960449
methodA,polite,polite,37,19,0.5805820822715759
methodA,truesmile,polite,37,0,0.1416713297367096
methodA,truesmile,polite,37,1,0.13070964813232422
methodA,truesmile,polite,37,2,0.26640602946281433
methodA,truesmile,polite,37,3,0.37340161204338074
methodA,truesmile,polite,37,4,0.47112777829170227
methodA,truesmile,polite,37,5,0.5393083095550537
methodA,truesmile,polite,37,6,0.5828246474266052
methodA,truesmile,polite,37,7,0.5941973328590393
methodA,truesmile,polite,37,8,0.6507100462913513
methodA,truesmile,polite,37,9,0.7099867463111877
methodA,truesmile,polite,37,10,0.6471143960952759
methodA,truesmile,polite,37,11,0.6428515911102295
methodA,truesmile,polite,37,12,0.7034397125244141
methodA,truesmile,polite,37,13,0.7020133137702942
methodA,truesmile,polite,37,14,0.6126726865768433
methodA,truesmile,polite,37,15,0.6743000745773315
methodA,truesmile,polite,37,16,0.6824222803115845
methodA,truesmile,polite,37,17,0.6598357558250427
methodA,truesmile,polite,37,18,0.6656091213226318
methodA,truesmile,polite,37,19,0.671663224697113
methodA,ambiguous,polite,37,0,0.11856978386640549
methodA,ambiguous,polite,37,1,0.09715766459703445
methodA,ambiguous,polite,37,2,0.2195740044116974
methodA,ambiguous,polite,37,3,0.296366423368454
methodA,ambiguous,polite,37,4,0.37647926807403564
methodA,ambiguous,polite,37,5,0.41462165117263794
methodA,ambiguous,polite,37,6,0.43115437030792236
methodA,ambiguous,polite,37,7,0.43972286581993103
methodA,ambiguous,polite,37,8,0.4961509108543396
methodA,ambiguous,polite,37,9,0.5532394647598267
methodA,ambiguous,polite,37,10,0.47363293170928955
methodA,ambiguous,polite,37,11,0.48283329606056213
methodA,ambiguous,polite,37,12,0.5619718432426453
methodA,ambiguous,polite,37,13,0.5513908267021179
methodA,ambiguous,polite,37,14,0.4622834026813507
methodA,ambiguous,polite,37,15,0.49686381220817566
methodA,ambiguous,polite,37,16,0.5322121977806091
methodA,ambiguous,polite,37,17,0.5199335813522339
methodA,ambiguous,polite,37,18,0.5403856635093689
methodA,ambiguous,polite,37,19,0.5893363356590271
methodA,polite,polite,38,0,0.08937214314937592
methodA,polite,polite,38,1,0.1777448058128357
methodA,polite,polite,38,2,0.20854781568050385
methodA,polite,polite,38,3,0.21901360154151917
methodA,polite,polite,38,4,0.27470603585243225
methodA,polite,polite,38,5,0.298480749130249
methodA,polite,polite,38,6,0.30614545941352844
methodA,polite,polite,38,7,0.3107469975948334
methodA,polite,polite,38,8,0.31193068623542786
methodA,polite,polite,38,9,0.34425482153892517
methodA,polite,polite,38,10,0.3680106997489929
methodA,polite,polite,38,11,0.40958818793296814
methodA,polite,polite,38,12,0.4259151220321655
methodA,polite,polite,38,13,0.6138876676559448
methodA,polite,polite,38,14,0.6156882047653198
