method,anchor_class,target_class,sequence_id,time_index,difference_norm
methodB,ambiguous,polite,30,14,0.6378750801086426
methodB,ambiguous,polite,30,15,0.6494091749191284
methodB,ambiguous,polite,30,16,0.6743029356002808
methodB,ambiguous,polite,30,17,0.6525190472602844
methodB,ambiguous,polite,30,18,0.5959574580192566
methodB,ambiguous,polite,30,19,0.5658354163169861
methodB,polite,polite,31,0,0.10454434901475906
methodB,polite,polite,31,1,0.08760616928339005
methodB,polite,polite,31,2,0.2457152158021927
methodB,polite,polite,31,3,0.24145522713661194
methodB,polite,polite,31,4,0.2679445445537567
methodB,polite,polite,31,5,0.3575427532196045
methodB,polite,polite,31,6,0.4024437665939331
methodB,polite,polite,31,7,0.40423959493637085
methodB,polite,polite,31,8,0.4386630356311798
methodB,polite,polite,31,9,0.5443402528762817
methodB,polite,polite,31,10,0.4900890588760376
methodB,polite,polite,31,11,0.44956299662590027
methodB,polite,polite,31,12,0.4800761044025421
methodB,polite,polite,31,13,0.5732175707817078
methodB,polite,polite,31,14,0.592341959476471
methodB,polite,polite,31,15,0.5664271116256714
methodB,polite,polite,31,16,0.5383678078651428
methodB,polite,polite,31,17,0.5731163024902344
methodB,polite,polite,31,18,0.5481705665588379
methodB,polite,polite,31,19,0.5978037118911743
methodB,truesmile,polite,31,0,0.1548696607351303
methodB,truesmile,polite,31,1,0.19706173241138458
methodB,truesmile,polite,31,2,0.41908612847328186
methodB,truesmile,polite,31,3,0.3951677680015564
methodB,truesmile,polite,31,4,0.49256250262260437
methodB,truesmile,polite,31,5,0.5021554231643677
methodB,truesmile,polite,31,6,0.5205090045928955
methodB,truesmile,polite,31,7,0.5366832613945007
methodB,truesmile,polite,31,8,0.5812692642211914
methodB,truesmile,polite,31,9,0.6972076892852783
methodB,truesmile,polite,31,10,0.6724794507026672
methodB,truesmile,polite,31,11,0.6393092274665833
methodB,truesmile,polite,31,12,0.6971868276596069
methodB,truesmile,polite,31,13,0.7110039591789246
methodB,truesmile,polite,31,14,0.7735161185264587
methodB,truesmile,polite,31,15,0.7176893949508667
methodB,truesmile,polite,31,16,0.7112245559692383
methodB,truesmile,polite,31,17,0.7364104986190796
methodB,truesmile,polite,31,18,0.771677553653717
methodB,truesmile,polite,31,19,0.7654044032096863
methodB,ambiguous,polite,31,0,0.1016385480761528
methodB,ambiguous,polite,31,1,0.09431613236665726
methodB,ambiguous,polite,31,2,0.25494152307510376
methodB,ambiguous,polite,31,3,0.28088393807411194
methodB,ambiguous,polite,31,4,0.2599574029445648
methodB,ambiguous,polite,31,5,0.3324626684188843
methodB,ambiguous,polite,31,6,0.330839067697525
methodB,ambiguous,polite,31,7,0.48588141798973083
methodB,ambiguous,polite,31,8,0.5740318894386292
methodB,ambiguous,polite,31,9,0.6489377617835999
methodB,ambiguous,polite,31,10,0.5743115544319153
methodB,ambiguous,polite,31,11,0.5168355703353882
methodB,ambiguous,polite,31,12,0.527597188949585
methodB,ambiguous,polite,31,13,0.5470108389854431
methodB,ambiguous,polite,31,14,0.5680953860282898
methodB,ambiguous,polite,31,15,0.562393069267273
methodB,ambiguous,polite,31,16,0.6476141810417175
methodB,ambiguous,polite,31,17,0.608505129814148
methodB,ambiguous,polite,31,18,0.5905863046646118
methodB,ambiguous,polite,31,19,0.635271430015564
methodB,polite,polite,33,0,0.17926865816116333
methodB,polite,polite,33,1,0.14090345799922943
methodB,polite,polite,33,2,0.17952804267406464
methodB,polite,polite,33,3,0.25450399518013
methodB,polite,polite,33,4,0.3877904415130615
methodB,polite,polite,33,5,0.5148118138313293
methodB,polite,polite,33,6,0.5630618929862976
methodB,polite,polite,33,7,0.4526553750038147
methodB,polite,polite,33,8,0.4590696096420288
methodB,polite,polite,33,9,0.41551193594932556
methodB,polite,polite,33,10,0.42993417382240295
methodB,polite,polite,33,11,0.4852379858493805
methodB,polite,polite,33,12,0.5048579573631287
methodB,polite,polite,33,13,0.5813106298446655
methodB,polite,polite,33,14,0.51950603723526
methodB,polite,polite,33,15,0.5940913558006287
methodB,polite,polite,33,16,0.530860185623169
methodB,polite,polite,33,17,0.564155638217926
methodB,polite,polite,33,18,0.5099689364433289
methodB,polite,polite,33,19,0.534814178943634
methodB,truesmile,polite,33,0,0.21268132328987122
methodB,truesmile,polite,33,1,0.1995037943124771
methodB,truesmile,polite,33,2,0.3653779625892639
methodB,truesmile,polite,33,3,0.4123174846172333
methodB,truesmile,polite,33,4,0.5348842144012451
methodB,truesmile,polite,33,5,0.5904892683029175
methodB,truesmile,polite,33,6,0.6035060286521912
methodB,truesmile,polite,33,7,0.5592969059944153
methodB,truesmile,polite,33,8,0.5904943346977234
methodB,truesmile,polite,33,9,0.5460628271102905
methodB,truesmile,polite,33,10,0.5653958320617676
methodB,truesmile,polite,33,11,0.5992099046707153
methodB,truesmile,polite,33,12,0.5963571071624756
methodB,truesmile,polite,33,13,0.6488134860992432
methodB,truesmile,polite,33,14,0.7196674346923828
methodB,truesmile,polite,33,15,0.7093864679336548
methodB,truesmile,polite,33,16,0.6960247159004211
methodB,truesmile,polite,33,17,0.7026349306106567
methodB,truesmile,polite,33,18,0.7190645337104797
methodB,truesmile,polite,33,19,0.7335801124572754
methodB,ambiguous,polite,33,0,0.16749615967273712
methodB,ambiguous,polite,33,1,0.1407192200422287
methodB,ambiguous,polite,33,2,0.1794317364692688
methodB,ambiguous,polite,33,3,0.27132633328437805
methodB,ambiguous,polite,33,4,0.3534635007381439
methodB,ambiguous,polite,33,5,0.4688798189163208
methodB,ambiguous,polite,33,6,0.5059149861335754
methodB,ambiguous,polite,33,7,0.5204614400863647
methodB,ambiguous,polite,33,8,0.5279543399810791
methodB,ambiguous,polite,33,9,0.4288088381290436
methodB,ambiguous,polite,33,10,0.4057199954986572
methodB,ambiguous,polite,33,11,0.4724650979042053
methodB,ambiguous,polite,33,12,0.4662318527698517
methodB,ambiguous,polite,33,13,0.5374463200569153
methodB,ambiguous,polite,33,14,0.4619274139404297
methodB,ambiguous,polite,33,15,0.5542607307434082
methodB,ambiguous,polite,33,16,0.4960470199584961
methodB,ambiguous,polite,33,17,0.5518633723258972
methodB,ambiguous,polite,33,18,0.5192781686782837
methodB,ambiguous,polite,33,19,0.5233556032180786
methodB,polite,polite,34,0,0.2166924774646759
methodB,polite,polite,34,1,0.14422614872455597
methodB,polite,polite,34,2,0.18870025873184204
methodB,polite,polite,34,3,0.24333320558071136
methodB,polite,polite,34,4,0.3842977285385132
methodB,polite,polite,34,5,0.452603280544281
methodB,polite,polite,34,6,0.4829541742801666
methodB,polite,polite,34,7,0.4855031371116638
methodB,polite,polite,34,8,0.48215606808662415
methodB,polite,polite,34,9,0.5068655610084534
methodB,polite,polite,34,10,0.5340276956558228
methodB,polite,polite,34,11,0.503280520439148
methodB,polite,polite,34,12,0.5523838400840759
methodB,polite,polite,34,13,0.6207395792007446
methodB,polite,polite,34,14,0.6711775064468384
methodB,polite,polite,34,15,0.6667534708976746
methodB,polite,polite,34,16,0.6393737196922302
methodB,polite,polite,34,17,0.6200517416000366
methodB,polite,polite,34,18,0.6087275743484497
methodB,polite,polite,34,19,0.5962597727775574
methodB,truesmile,polite,34,0,0.22882895171642303
methodB,truesmile,polite,34,1,0.2446313053369522
methodB,truesmile,polite,34,2,0.3705931603908539
methodB,truesmile,polite,34,3,0.42197704315185547
methodB,truesmile,polite,34,4,0.5469164252281189
methodB,truesmile,polite,34,5,0.5861958861351013
methodB,truesmile,polite,34,6,0.6362842917442322
methodB,truesmile,polite,34,7,0.6340606212615967
methodB,truesmile,polite,34,8,0.6472373008728027
methodB,truesmile,polite,34,9,0.6255468130111694
methodB,truesmile,polite,34,10,0.6439629197120667
methodB,truesmile,polite,34,11,0.6072351336479187
methodB,truesmile,polite,34,12,0.667849063873291
methodB,truesmile,polite,34,13,0.7497722506523132
methodB,truesmile,polite,34,14,0.8260974884033203
methodB,truesmile,polite,34,15,0.7973945736885071
methodB,truesmile,polite,34,16,0.7861316800117493
methodB,truesmile,polite,34,17,0.8093976974487305
methodB,truesmile,polite,34,18,0.7873430848121643
methodB,truesmile,polite,34,19,0.8316354155540466
methodB,ambiguous,polite,34,0,0.21196074783802032
methodB,ambiguous,polite,34,1,0.15482161939144135
methodB,ambiguous,polite,34,2,0.19788429141044617
methodB,ambiguous,polite,34,3,0.24628975987434387
methodB,ambiguous,polite,34,4,0.39500170946121216
methodB,ambiguous,polite,34,5,0.4531131088733673
methodB,ambiguous,polite,34,6,0.47554007172584534
methodB,ambiguous,polite,34,7,0.5784599184989929
methodB,ambiguous,polite,34,8,0.6032094955444336
methodB,ambiguous,polite,34,9,0.5421618819236755
methodB,ambiguous,polite,34,10,0.5762514472007751
methodB,ambiguous,polite,34,11,0.5885133147239685
methodB,ambiguous,polite,34,12,0.6130286455154419
methodB,ambiguous,polite,34,13,0.6812026500701904
methodB,ambiguous,polite,34,14,0.6888523101806641
methodB,ambiguous,polite,34,15,0.6884015202522278
methodB,ambiguous,polite,34,16,0.6782938838005066
methodB,ambiguous,polite,34,17,0.6928003430366516
methodB,ambiguous,polite,34,18,0.6658951044082642
methodB,ambiguous,polite,34,19,0.6463632583618164
methodB,polite,polite,35,0,0.2810002565383911
methodB,polite,polite,35,1,0.21222864091396332
methodB,polite,polite,35,2,0.36148014664649963
methodB,polite,polite,35,3,0.3629094660282135
methodB,polite,polite,35,4,0.3804091513156891
methodB,polite,polite,35,5,0.4852214455604553
methodB,polite,polite,35,6,0.5438711047172546
methodB,polite,polite,35,7,0.6119524836540222
methodB,polite,polite,35,8,0.5761899948120117
methodB,polite,polite,35,9,0.5272594094276428
methodB,polite,polite,35,10,0.5623356699943542
methodB,polite,polite,35,11,0.547675609588623
methodB,polite,polite,35,12,0.6401601433753967
methodB,polite,polite,35,13,0.6660511493682861
methodB,polite,polite,35,14,0.7078783512115479
methodB,polite,polite,35,15,0.7163515090942383
methodB,polite,polite,35,16,0.7214548587799072
methodB,polite,polite,35,17,0.7472261190414429
methodB,polite,polite,35,18,0.7496700882911682
methodB,polite,polite,35,19,0.7506651282310486
methodB,truesmile,polite,35,0,0.2675771713256836
methodB,truesmile,polite,35,1,0.26514238119125366
methodB,truesmile,polite,35,2,0.508111834526062
methodB,truesmile,polite,35,3,0.5249285697937012
methodB,truesmile,polite,35,4,0.6013725996017456
methodB,truesmile,polite,35,5,0.661677896976471
methodB,truesmile,polite,35,6,0.683953583240509
methodB,truesmile,polite,35,7,0.6956603527069092
methodB,truesmile,polite,35,8,0.730224072933197
methodB,truesmile,polite,35,9,0.6379762887954712
methodB,truesmile,polite,35,10,0.6602464318275452
methodB,truesmile,polite,35,11,0.6282449960708618
methodB,truesmile,polite,35,12,0.6956411600112915
methodB,truesmile,polite,35,13,0.7760330438613892
methodB,truesmile,polite,35,14,0.852041482925415
methodB,truesmile,polite,35,15,0.8043850660324097
methodB,truesmile,polite,35,16,0.830534815788269
methodB,truesmile,polite,35,17,0.863906979560852
methodB,truesmile,polite,35,18,0.901404619216919
methodB,truesmile,polite,35,19,0.917590856552124
methodB,ambiguous,polite,35,0,0.2671312391757965
methodB,ambiguous,polite,35,1,0.20850715041160583
methodB,ambiguous,polite,35,2,0.3445054888725281
methodB,ambiguous,polite,35,3,0.3892066478729248
methodB,ambiguous,polite,35,4,0.4241284728050232
methodB,ambiguous,polite,35,5,0.49862372875213623
methodB,ambiguous,polite,35,6,0.5153366923332214
methodB,ambiguous,polite,35,7,0.6631733775138855
methodB,ambiguous,polite,35,8,0.6490230560302734
methodB,ambiguous,polite,35,9,0.539078950881958
methodB,ambiguous,polite,35,10,0.5397981405258179
methodB,ambiguous,polite,35,11,0.5742497444152832
methodB,ambiguous,polite,35,12,0.5904514193534851
methodB,ambiguous,polite,35,13,0.6283686757087708
methodB,ambiguous,polite,35,14,0.6992686986923218
methodB,ambiguous,polite,35,15,0.6808856129646301
methodB,ambiguous,polite,35,16,0.6455291509628296
methodB,ambiguous,polite,35,17,0.6656914949417114
methodB,ambiguous,polite,35,18,0.6620439887046814
methodB,ambiguous,polite,35,19,0.6861277222633362
methodB,polite,polite,36,0,0.20994830131530762
methodB,polite,polite,36,1,0.09276251494884491
methodB,polite,polite,36,2,0.14600199460983276
methodB,polite,polite,36,3,0.2323320209980011
methodB,polite,polite,36,4,0.27725645899772644
methodB,polite,polite,36,5,0.28781840205192566
methodB,polite,polite,36,6,0.3118304908275604
methodB,polite,polite,36,7,0.3205694556236267
methodB,polite,polite,36,8,0.29922598600387573
methodB,polite,polite,36,9,0.3215256929397583
methodB,polite,polite,36,10,0.3704545199871063
methodB,polite,polite,36,11,0.4182325303554535
methodB,polite,polite,36,12,0.4540136456489563
methodB,polite,polite,36,13,0.4327123463153839
methodB,polite,polite,36,14,0.44067543745040894
methodB,polite,polite,36,15,0.4688403606414795
methodB,polite,polite,36,16,0.4925510287284851
methodB,polite,polite,36,17,0.4845331907272339
methodB,polite,polite,36,18,0.4752311110496521
methodB,polite,polite,36,19,0.4827382266521454
methodB,truesmile,polite,36,0,0.2136802077293396
methodB,truesmile,polite,36,1,0.17514272034168243
methodB,truesmile,polite,36,2,0.3353992998600006
methodB,truesmile,polite,36,3,0.33852073550224304
methodB,truesmile,polite,36,4,0.45555830001831055
methodB,truesmile,polite,36,5,0.4542767405509949
methodB,truesmile,polite,36,6,0.4443574845790863
methodB,truesmile,polite,36,7,0.46694737672805786
methodB,truesmile,polite,36,8,0.48278918862342834
methodB,truesmile,polite,36,9,0.44437023997306824
methodB,truesmile,polite,36,10,0.4432971477508545
methodB,truesmile,polite,36,11,0.4485729932785034
methodB,truesmile,polite,36,12,0.4567137062549591
methodB,truesmile,polite,36,13,0.521331787109375
methodB,truesmile,polite,36,14,0.6201412081718445
methodB,truesmile,polite,36,15,0.6089203953742981
methodB,truesmile,polite,36,16,0.6274365782737732
methodB,truesmile,polite,36,17,0.6236274242401123
methodB,truesmile,polite,36,18,0.6794930696487427
methodB,truesmile,polite,36,19,0.6727778315544128
methodB,ambiguous,polite,36,0,0.17700974643230438
methodB,ambiguous,polite,36,1,0.09378250688314438
methodB,ambiguous,polite,36,2,0.12277092039585114
methodB,ambiguous,polite,36,3,0.2441474050283432
methodB,ambiguous,polite,36,4,0.25850194692611694
methodB,ambiguous,polite,36,5,0.2686544954776764
methodB,ambiguous,polite,36,6,0.2715946137905121
methodB,ambiguous,polite,36,7,0.4206624925136566
methodB,ambiguous,polite,36,8,0.42502862215042114
methodB,ambiguous,polite,36,9,0.33185529708862305
methodB,ambiguous,polite,36,10,0.3135540783405304
methodB,ambiguous,polite,36,11,0.33280718326568604
methodB,ambiguous,polite,36,12,0.3214648962020874
methodB,ambiguous,polite,36,13,0.35599759221076965
methodB,ambiguous,polite,36,14,0.4022522270679474
methodB,ambiguous,polite,36,15,0.4489707350730896
methodB,ambiguous,polite,36,16,0.4607650637626648
methodB,ambiguous,polite,36,17,0.4466021656990051
methodB,ambiguous,polite,36,18,0.45091712474823
methodB,ambiguous,polite,36,19,0.4710823595523834
methodB,polite,polite,37,0,0.14923912286758423
methodB,polite,polite,37,1,0.10613501071929932
methodB,polite,polite,37,2,0.22418074309825897
methodB,polite,polite,37,3,0.3039591610431671
methodB,polite,polite,37,4,0.4099588692188263
methodB,polite,polite,37,5,0.4807325601577759
methodB,polite,polite,37,6,0.49818989634513855
methodB,polite,polite,37,7,0.48956099152565
methodB,polite,polite,37,8,0.5485514998435974
methodB,polite,polite,37,9,0.579845666885376
methodB,polite,polite,37,10,0.47058841586112976
methodB,polite,polite,37,11,0.4904482364654541
methodB,polite,polite,37,12,0.6346572041511536
methodB,polite,polite,37,13,0.6700600385665894
methodB,polite,polite,37,14,0.5578422546386719
methodB,polite,polite,37,15,0.6503894925117493
methodB,polite,polite,37,16,0.6714699864387512
methodB,polite,polite,37,17,0.6382801532745361
methodB,polite,polite,37,18,0.659855306148529
methodB,polite,polite,37,19,0.6900896430015564
methodB,truesmile,polite,37,0,0.16553692519664764
methodB,truesmile,polite,37,1,0.18279999494552612
methodB,truesmile,polite,37,2,0.4258507192134857
methodB,truesmile,polite,37,3,0.42905208468437195
methodB,truesmile,polite,37,4,0.571310818195343
methodB,truesmile,polite,37,5,0.5938875675201416
methodB,truesmile,polite,37,6,0.6175857186317444
methodB,truesmile,polite,37,7,0.6060492992401123
methodB,truesmile,polite,37,8,0.6632043719291687
methodB,truesmile,polite,37,9,0.6785423755645752
methodB,truesmile,polite,37,10,0.5929685235023499
methodB,truesmile,polite,37,11,0.5990141034126282
methodB,truesmile,polite,37,12,0.7587424516677856
methodB,truesmile,polite,37,13,0.8136036992073059
methodB,truesmile,polite,37,14,0.7461342215538025
methodB,truesmile,polite,37,15,0.7881728410720825
methodB,truesmile,polite,37,16,0.7946709394454956
methodB,truesmile,polite,37,17,0.7810813784599304
methodB,truesmile,polite,37,18,0.7721956372261047
methodB,truesmile,polite,37,19,0.7176065444946289
methodB,ambiguous,polite,37,0,0.1396101862192154
methodB,ambiguous,polite,37,1,0.1058589369058609
methodB,ambiguous,polite,37,2,0.2278144806623459
methodB,ambiguous,polite,37,3,0.33706068992614746
methodB,ambiguous,polite,37,4,0.43129631876945496
methodB,ambiguous,polite,37,5,0.4818582534790039
methodB,ambiguous,polite,37,6,0.4961856007575989
methodB,ambiguous,polite,37,7,0.5987036228179932
methodB,ambiguous,polite,37,8,0.6334040760993958
methodB,ambiguous,polite,37,9,0.6452932953834534
methodB,ambiguous,polite,37,10,0.48063936829566956
methodB,ambiguous,polite,37,11,0.45912036299705505
methodB,ambiguous,polite,37,12,0.5793296694755554
methodB,ambiguous,polite,37,13,0.5989095568656921
methodB,ambiguous,polite,37,14,0.5441005825996399
methodB,ambiguous,polite,37,15,0.5679667592048645
methodB,ambiguous,polite,37,16,0.6347221732139587
methodB,ambiguous,polite,37,17,0.6379873156547546
methodB,ambiguous,polite,37,18,0.6795454025268555
methodB,ambiguous,polite,37,19,0.7235317826271057
methodB,polite,polite,38,0,0.11280132830142975
methodB,polite,polite,38,1,0.1856604814529419
methodB,polite,polite,38,2,0.22472938895225525
methodB,polite,polite,38,3,0.23548626899719238
methodB,polite,polite,38,4,0.3459419906139374
methodB,polite,polite,38,5,0.39445728063583374
methodB,polite,polite,38,6,0.4049708843231201
methodB,polite,polite,38,7,0.4197444021701813
methodB,polite,polite,38,8,0.4320259392261505
methodB,polite,polite,38,9,0.4486609399318695
methodB,polite,polite,38,10,0.4628794193267822
methodB,polite,polite,38,11,0.5301066040992737
methodB,polite,polite,38,12,0.5619258284568787
methodB,polite,polite,38,13,0.7301698923110962
methodB,polite,polite,38,14,0.7277289628982544
methodB,polite,polite,38,15,0.6853106021881104
methodB,polite,polite,38,16,0.6863346695899963
methodB,polite,polite,38,17,0.7208088636398315
methodB,polite,polite,38,18,0.7145596146583557
methodB,polite,polite,38,19,0.7108094692230225
methodB,truesmile,polite,38,0,0.1726343184709549
methodB,truesmile,polite,38,1,0.23368805646896362
methodB,truesmile,polite,38,2,0.3935047388076782
methodB,truesmile,polite,38,3,0.4191085994243622
methodB,truesmile,polite,38,4,0.5276705026626587
methodB,truesmile,polite,38,5,0.5505260825157166
methodB,truesmile,polite,38,6,0.5595826506614685
methodB,truesmile,polite,38,7,0.5680846571922302
methodB,truesmile,polite,38,8,0.5908412933349609
methodB,truesmile,polite,38,9,0.5515950322151184
methodB,truesmile,polite,38,10,0.5617595911026001
methodB,truesmile,polite,38,11,0.5842702984809875
methodB,truesmile,polite,38,12,0.6786178350448608
methodB,truesmile,polite,38,13,0.8908771872520447
methodB,truesmile,polite,38,14,0.9253440499305725
methodB,truesmile,polite,38,15,0.8319743871688843
methodB,truesmile,polite,38,16,0.8308342695236206
methodB,truesmile,polite,38,17,0.8074432611465454
methodB,truesmile,polite,38,18,0.8246634006500244
methodB,truesmile,polite,38,19,0.8010638356208801
methodB,ambiguous,polite,38,0,0.1044977456331253
methodB,ambiguous,polite,38,1,0.18897943198680878
methodB,ambiguous,polite,38,2,0.2169508934020996
methodB,ambiguous,polite,38,3,0.2349403351545334
methodB,ambiguous,polite,38,4,0.2809079885482788
methodB,ambiguous,polite,38,5,0.3215041756629944
methodB,ambiguous,polite,38,6,0.35262632369995117
methodB,ambiguous,polite,38,7,0.4795263409614563
methodB,ambiguous,polite,38,8,0.5214148163795471
methodB,ambiguous,polite,38,9,0.45449361205101013
methodB,ambiguous,polite,38,10,0.4684997498989105
methodB,ambiguous,polite,38,11,0.48193836212158203
methodB,ambiguous,polite,38,12,0.504441499710083
methodB,ambiguous,polite,38,13,0.6713234782218933
methodB,ambiguous,polite,38,14,0.6959809064865112
methodB,ambiguous,polite,38,15,0.591063380241394
methodB,ambiguous,polite,38,16,0.6206194162368774
methodB,ambiguous,polite,38,17,0.6563732624053955
methodB,ambiguous,polite,38,18,0.7046446800231934
methodB,ambiguous,polite,38,19,0.6867738962173462
methodB,polite,polite,39,0,0.10849983990192413
methodB,polite,polite,39,1,0.07051850110292435
methodB,polite,polite,39,2,0.09893951565027237
methodB,polite,polite,39,3,0.1562989205121994
methodB,polite,polite,39,4,0.24851953983306885
methodB,polite,polite,39,5,0.3058331608772278
methodB,polite,polite,39,6,0.34004348516464233
methodB,polite,polite,39,7,0.3502715229988098
methodB,polite,polite,39,8,0.4179229736328125
methodB,polite,polite,39,9,0.48753759264945984
methodB,polite,polite,39,10,0.5769488215446472
methodB,polite,polite,39,11,0.6427698731422424
methodB,polite,polite,39,12,0.6598438024520874
methodB,polite,polite,39,13,0.7160990238189697
methodB,polite,polite,39,14,0.7614249587059021
methodB,polite,polite,39,15,0.7696818709373474
methodB,polite,polite,39,16,0.7962188124656677
methodB,polite,polite,39,17,0.8283640146255493
methodB,polite,polite,39,18,0.8067060708999634
methodB,polite,polite,39,19,0.8286561369895935
methodB,truesmile,polite,39,0,0.1431833803653717
methodB,truesmile,polite,39,1,0.1703455150127411
methodB,truesmile,polite,39,2,0.331100732088089
methodB,truesmile,polite,39,3,0.33232370018959045
methodB,truesmile,polite,39,4,0.44705021381378174
methodB,truesmile,polite,39,5,0.4495260715484619
methodB,truesmile,polite,39,6,0.4698553681373596
methodB,truesmile,polite,39,7,0.47668978571891785
methodB,truesmile,polite,39,8,0.5720236897468567
methodB,truesmile,polite,39,9,0.5983014702796936
methodB,truesmile,polite,39,10,0.6912487149238586
methodB,truesmile,polite,39,11,0.7053332924842834
methodB,truesmile,polite,39,12,0.7131014466285706
methodB,truesmile,polite,39,13,0.8457916975021362
methodB,truesmile,polite,39,14,0.9163806438446045
methodB,truesmile,polite,39,15,0.9102230072021484
methodB,truesmile,polite,39,16,0.9561952352523804
methodB,truesmile,polite,39,17,0.9653470516204834
methodB,truesmile,polite,39,18,0.9767377972602844
methodB,truesmile,polite,39,19,0.9500320553779602
methodB,ambiguous,polite,39,0,0.09722048789262772
methodB,ambiguous,polite,39,1,0.07060153037309647
methodB,ambiguous,polite,39,2,0.09379775822162628
methodB,ambiguous,polite,39,3,0.16704177856445312
methodB,ambiguous,polite,39,4,0.22734813392162323
methodB,ambiguous,polite,39,5,0.25067317485809326
methodB,ambiguous,polite,39,6,0.28916898369789124
methodB,ambiguous,polite,39,7,0.4356480836868286
methodB,ambiguous,polite,39,8,0.5423840880393982
methodB,ambiguous,polite,39,9,0.506828248500824
methodB,ambiguous,polite,39,10,0.6231898069381714
methodB,ambiguous,polite,39,11,0.6985253095626831
methodB,ambiguous,polite,39,12,0.652363121509552
methodB,ambiguous,polite,39,13,0.7187215089797974
methodB,ambiguous,polite,39,14,0.8105825185775757
methodB,ambiguous,polite,39,15,0.7795572876930237
methodB,ambiguous,polite,39,16,0.7778530716896057
methodB,ambiguous,polite,39,17,0.7985424399375916
methodB,ambiguous,polite,39,18,0.8043709993362427
methodB,ambiguous,polite,39,19,0.798721194267273
methodB,polite,polite,4,0,0.15979592502117157
methodB,polite,polite,4,1,0.13401702046394348
methodB,polite,polite,4,2,0.2664410173892975
methodB,polite,polite,4,3,0.33403971791267395
methodB,polite,polite,4,4,0.4568541646003723
methodB,polite,polite,4,5,0.45746347308158875
methodB,polite,polite,4,6,0.4480355679988861
methodB,polite,polite,4,7,0.4570058286190033
methodB,polite,polite,4,8,0.4712914526462555
methodB,polite,polite,4,9,0.5045432448387146
methodB,polite,polite,4,10,0.5202104449272156
methodB,polite,polite,4,11,0.5196352005004883
methodB,polite,polite,4,12,0.49660927057266235
methodB,polite,polite,4,13,0.47605106234550476
methodB,polite,polite,4,14,0.554381787776947
methodB,polite,polite,4,15,0.5877676010131836
methodB,polite,polite,4,16,0.5375205874443054
methodB,polite,polite,4,17,0.4942505359649658
methodB,polite,polite,4,18,0.5801247954368591
methodB,polite,polite,4,19,0.5479020476341248
methodB,truesmile,polite,4,0,0.18894724547863007
methodB,truesmile,polite,4,1,0.21187767386436462
methodB,truesmile,polite,4,2,0.4626600444316864
methodB,truesmile,polite,4,3,0.5063217282295227
methodB,truesmile,polite,4,4,0.6303204894065857
methodB,truesmile,polite,4,5,0.629094123840332
methodB,truesmile,polite,4,6,0.6309034824371338
methodB,truesmile,polite,4,7,0.6237555742263794
methodB,truesmile,polite,4,8,0.655856192111969
methodB,truesmile,polite,4,9,0.62330162525177
methodB,truesmile,polite,4,10,0.621665894985199
methodB,truesmile,polite,4,11,0.6105280518531799
methodB,truesmile,polite,4,12,0.6079649925231934
methodB,truesmile,polite,4,13,0.6137414574623108
methodB,truesmile,polite,4,14,0.6988572478294373
methodB,truesmile,polite,4,15,0.6886645555496216
methodB,truesmile,polite,4,16,0.6605694890022278
methodB,truesmile,polite,4,17,0.6739779710769653
methodB,truesmile,polite,4,18,0.7720537781715393
methodB,truesmile,polite,4,19,0.7152388095855713
methodB,ambiguous,polite,4,0,0.15335185825824738
methodB,ambiguous,polite,4,1,0.13199642300605774
methodB,ambiguous,polite,4,2,0.2740349769592285
methodB,ambiguous,polite,4,3,0.36587613821029663
methodB,ambiguous,polite,4,4,0.4348158836364746
methodB,ambiguous,polite,4,5,0.44054195284843445
methodB,ambiguous,polite,4,6,0.44801780581474304
methodB,ambiguous,polite,4,7,0.5512828826904297
methodB,ambiguous,polite,4,8,0.5789308547973633
methodB,ambiguous,polite,4,9,0.5216723084449768
methodB,ambiguous,polite,4,10,0.47936347126960754
methodB,ambiguous,polite,4,11,0.469317227602005
methodB,ambiguous,polite,4,12,0.4212903678417206
methodB,ambiguous,polite,4,13,0.49540576338768005
methodB,ambiguous,polite,4,14,0.5794528722763062
methodB,ambiguous,polite,4,15,0.531103253364563
methodB,ambiguous,polite,4,16,0.5119031667709351
methodB,ambiguous,polite,4,17,0.4824340343475342
methodB,ambiguous,polite,4,18,0.5473031997680664
methodB,ambiguous,polite,4,19,0.5398730635643005
methodB,polite,polite,40,0,0.2538630962371826
methodB,polite,polite,40,1,0.25737959146499634
methodB,polite,polite,40,2,0.36891549825668335
methodB,polite,polite,40,3,0.35375016927719116
methodB,polite,polite,40,4,0.29477566480636597
methodB,polite,polite,40,5,0.46657735109329224
methodB,polite,polite,40,6,0.48168832063674927
methodB,polite,polite,40,7,0.48965585231781006
methodB,polite,polite,40,8,0.47516465187072754
methodB,polite,polite,40,9,0.511954665184021
methodB,polite,polite,40,10,0.5108721852302551
methodB,polite,polite,40,11,0.5668833255767822
methodB,polite,polite,40,12,0.5741972923278809
methodB,polite,polite,40,13,0.5779916048049927
methodB,polite,polite,40,14,0.5973528027534485
methodB,polite,polite,40,15,0.6382036805152893
methodB,polite,polite,40,16,0.6533225178718567
methodB,polite,polite,40,17,0.6552243828773499
methodB,polite,polite,40,18,0.7014514207839966
methodB,polite,polite,40,19,0.6797316670417786
methodB,truesmile,polite,40,0,0.2707882225513458
methodB,truesmile,polite,40,1,0.30161169171333313
methodB,truesmile,polite,40,2,0.4411265254020691
